,date,date.1,content,score,at
3160,3188,3188,정말감사합님담욤사랑합님담욤,5,20210328181514
3162,3190,3190,만원방예약을잘못해서바로취소하고다시잡으려고했더니취소수수료가만원전액이라네요고객센터에전화하고따져서영업일기준일정도후에환불해준다길래그냥넘어갔는데저처럼실수로다른방예약해서취소하면그냥쌩돈날리는건가요어처구니가없어서이번에환불들어오면그냥여기어때는안쓰렵니다,1,20210328104356
3163,3191,3191,자꾸일시적인오류라며안들어가지고다시까는것도안되네요어떻게해결해야하죠,2,20210327195637
3164,3192,3192,정말비추이네요절대사용하지마세요결제수단변경때문에취소하고다시예약해서이용잘하구기분좋았는데뜬금없이대금결제한게나온거에요황당해서고객센터문의했더니규정이체크인시간전에취소는환불이안됀다고체크인한시간전에결제하고분후취소하고결제했는데무슨이런날강도같은답변이있는지정말어이가없네요절대사용하지마세요편리하게사용하라고만든앱아닌가요이건소비자등처먹는앱이네요ㅜㅜ,1,20210327092238
3165,3193,3193,업데이트하더니접속이안되네머임이어플,1,20210327024231
3166,3194,3194,잘쓰고있어요만족합니다,5,20210326164256
3168,3196,3196,앱사용하고이주전부터로딩이안되요,1,20210326024155
3169,3197,3197,오늘낮부터로그인전혀안되네쓰지말라는거야,1,20210325233108
3170,3198,3198,몇일전부터아예안되네요,1,20210325210339
3171,3199,3199,ㅠㅠ왜업뎃하고나서앱이안켜지고계속돌기만할까요ㅠㅠ실행이안됩니다,3,20210325072525
3172,3200,3200,가입하려는데인증번호문자가안온다,1,20210324195442
3174,3202,3202,업데이트너무자주하고필수임,1,20210324170828
3175,3203,3203,업데이트가너무잦아요,2,20210324154253
3176,3204,3204,편리함과동시에다양한정보를얻을수있습니다정말감사합니다,4,20210324141310
3177,3205,3205,모텔예약할때참편리해요,5,20210324140524
3178,3206,3206,몇년째사용중입니다너무좋고편리합니다이벤트도많고요번창하세요,5,20210324120933
3179,3207,3207,애플아이디로그인도넣어주시면좋을것같아요아이폰과안드로이드모두이용중인데애플로생성한계정에로그인할수가없네요,4,20210324101125
3180,3208,3208,날강도여기어때이용하지마세요ㅋ,1,20210323115049
3181,3209,3209,로그인이안되고계속로그인하라고뜹니다회원가입을카카오톡으로도연결하고이메일로도만들었는데다안되서답답해미치겠네요그래서못쓰고잇습니다,1,20210323001331
3182,3210,3210,구ㅜㅜㅜㅜㅜㅜ웃,5,20210322194213
3184,3212,3212,번째앱을다시깔았는데도아예앱에들어가지지도않네요ㅋㅋ무슨이런경우가ㅋㅋㅋ,1,20210322111544
3186,3214,3214,최악의어플과교육안된숙소들다수있음,1,20210320212628
3187,3215,3215,직접현지에가서보면더싼경우가많아요,3,20210320190708
3188,3216,3216,어플이업데이트되면될수록불안정하고쓰기불편해짐기능을추가한게더불편해지고직관적이지못함상하스크롤하다조금만대각선으로인식하면페이지가좌우로넘어감팝업광고는오늘보기그만해도바꿔가면서광고광고광고사용자위주의인터페이스로바꿔주세요,1,20210320181825
3189,3217,3217,이벤트좀화끈하게좀해요포인트만계속주고너무하네요,3,20210320181552
3191,3219,3219,이정도편리하면더바랄게없죠,5,20210320111901
3192,3220,3220,사용하기좋음,4,20210319173923
3194,3222,3222,잘되던게갑자기계속로딩만반복되고접속이안됨앱삭제하고다시깔아봐도여전히안됩니다빨리해결바람제길,1,20210319063010
3195,3223,3223,여긴말그대로책임감도없는듯예약취소도타앱보다기간짧고이제사용하기싫어짐추천불가,1,20210318135903
3196,3224,3224,갑자기왜안되나욤다시설치하고있는데됐음좋겠네요,4,20210318110019
3197,3225,3225,무슨결제해서업소문제로결제취소요청하니영업일로부터일에서일걸린다네ㅋㅋㅋㅋㅋ어휴진짜왜그러냐다른어플들그냥바로취소해주는데뭐한다고일일씩이나걸리는지진짜문제많음,1,20210318063008
3198,3226,3226,뭐지로그인중이라고하면서로그인도안되고뭐어쩌라고부실앱이네,1,20210318062055
3199,3227,3227,검색기능에서날짜가선택안되는데버그수정없는어플예약하고싶은데할수가없네요,1,20210317220847
3200,3228,3228,예약내역이안보여요어플로취소변경을할수가업어오아얘,1,20210317190937
3201,3229,3229,업데이트하고완전먹통오류페이지들뜨고조회도안되고바로업데이트돼서잘됩니다,5,20210317183354
3203,3231,3231,앱업그레이드하고아무것도안열림앱지워야겠음야놀자가야겠음,1,20210317161956
3204,3232,3232,업데이트이후작동이안됨,1,20210317155231
3205,3233,3233,진짜친절하고상담원들도좋고여기자주사용했지만정말좋네요,5,20210317125511
3207,3235,3235,업데이트하라해서업데이트했더니메인화면안나옴ㅡㅡ이미지첨부도안되니보여드릴수도없고못쓰겟네요단말기는v입니다안드로이드버전은입니다,1,20210317121515
3208,3236,3236,어플지금맛탱이가버림조치안하나요,1,20210317082704
3210,3238,3238,로그인하려니까카카오네이버모두안되고이메일만뜨네요해결좀해주세요,1,20210316215653
3212,3240,3240,업데이트후홈화면이안떠여ㅡㅅㅡ,1,20210316191037
3213,3241,3241,굿ㅅㅅㅅㅅㅅㅅ,5,20210316145414
3214,3242,3242,편하구싸고좋아요,5,20210316135437
3216,3244,3244,업데이트하고홈화면먹통인데요,2,20210316130027
3217,3245,3245,팝업떠서들어가니업데이트하라네여업데이트하고들어가니아무것도안나옴내가인터넷이안되는줄알았는데이어플이문제있는거같아요개발자들임금인상으로파업하신건가요파업하신거라면손을들어주세여,1,20210316121537
3218,3246,3246,업데이트왜케안돼여짜잉나여,1,20210316101913
3219,3247,3247,앱업데이트가안됨사용도못함아직까지업데이트안됨쓰지말라고하는건지주일동안업데이트기안됨ㅜㅜ아뭐지,2,20210315235950
3222,3250,3250,편리하고싼가격을잘알아볼수있음,5,20210315212556
3224,3252,3252,아무것도안뜨는데뭘어떻게사용을해여아주하얀바탕만주구장창보고있으면되나여빨리오류수정을하던지하란말이에여짜증나진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,20210315164228
3225,3253,3253,잘쓰고있어요,4,20210315100939
3226,3254,3254,잘사용하고있었는데업데이트후설치가아예안됩니다ㅠㅜㅠㅠㅜ빨리개선해주세요ㅠㅠ말씀해주신대로조치하니해결되었습니다감사합니다,5,20210315013039
3228,3256,3256,조으다조으다,5,20210314124805
3230,3258,3258,업데이트너무자주,1,20210314000124
3231,3259,3259,숙소에서예약번호도확인안하고예약이고객과실이아니어도취소가어렵고취소하여도카카오페이로입급하였는데바로입금이안된다합니다여때잘사용해왔으나기분이상하여다시는사용하고싶지않습니다,1,20210313224325
3232,3260,3260,번이용하면엘리트돼서할인도되고쿠폰도준다더니벌써번째이용을했는데도에서멈춰있네요오류라고하는데오늘업데이트로도복구되지안고혜택을주기싫어서안고치는걸로오해하겠어요,1,20210313215331
3234,3262,3262,정말쉽고편하구즐겁구고객을위한앱이라는생각을사용할때마다느낌니다ㅎ굿,5,20210313204052
3235,3263,3263,업뎃을매일함바뀌는것도없거만선택사항으로해줘요,1,20210313195424
3238,3266,3266,오늘도업데이트버튼누르고데일리호텔에서예역합니다,1,20210313162109
3239,3267,3267,좋아요꾸준히잘쓰고있답니다ㆍ수고하셔요,5,20210313160229
3240,3268,3268,사진도최근사진으로좀올려주시면좋을텐데신축사진으로다올려놓으니좋은지안좋은지모르겠네요ㅠㅠ,3,20210313152019
3242,3270,3270,별혜택도없으면서가성비만떨어뜨린ㅠㅠ,2,20210313143215
3246,3274,3274,업뎃이후흰화면만나옵니다갤입니다,2,20210313094143
3247,3275,3275,넘좋아요어디에서든든든한친구같아요쉽게여행을떠날수있는동반자여기어때입니다,5,20210313081617
3248,3276,3276,허구헌날업데이트핸펀용량작은사람우롱어플,1,20210313080805
3249,3277,3277,가성비가좋아요,5,20210313074412
3250,3278,3278,강제업데이트뭐임,1,20210313072433
3253,3281,3281,출장으로숙소를자주이용하는데저렴한가격에원하는숙소를찾을수있어서좋습니다그런데최근에검색필터에서가격대가만원대로상세히검색이않되고만원단위로수정되서불편해졌네요수정바랍니다,5,20210313015223
3254,3282,3282,방금최신버전업데이트후접속했는데내주변말고홈검색더보기등화면아무것도안뜸ㅋㅋㅋㅋㅋㅋ개발자들싹다갈아엎어야할거같은데개발자ㅉㅉ최근별점도다점이고개발자뿐만아니라결정권자들생각좀바꿔야겠어요어플검색화면야놀X배낀티팍팍나고발전이없음,1,20210313004618
3255,3283,3283,담배냄시쩔어서환불해주라니까안된다고주인은해준다는디별한개도아깝다,1,20210313002559
3256,3284,3284,다좋은데기존앨리트고객혜택이너무없네요저출장이잦아서한달에일에서일은여기에때사용하는데혜택이너무없어요쿠폰도얼마이상얼마할인신규고객유치만너무신경쓰는거같어요,3,20210312230617
3257,3285,3285,잘사용하고있는데업데이트줌그만해주세요앱사용하기가버거워지네요,4,20210312221632
3260,3288,3288,잘사용하고있네요,4,20210312201342
3261,3289,3289,왜앱켤때마다로그인나가져있고아짜증나여기어때쓰기싫어진다,1,20210312193028
3262,3290,3290,업데이트가너무잦은듯합니다물론신경쓴다는의미도되겠지만사용자입장에선불편한점이많네요업데이트실행전나중에하기같은기능이추가되어야할듯합니다,2,20210312183952
3264,3292,3292,잘이용하고있어요,5,20210312170617
3265,3293,3293,간편하고결제편해요쿠폰도쓸만하구요,5,20210312165253
3266,3294,3294,여기어때들어가면홈화면이안떠여왜그런가요,2,20210312144634
3267,3295,3295,업데이트안되서제거후다시깔려는데안깔리네요,1,20210312133505
3268,3296,3296,광고푸시알림을설정에서안받음으로했음에도불구하고당당히광고머리말을달고광고푸시를날리는요상한앱작년엔괜찮았는데갑자기업데이트후부터무시하고광고날리는데야놀자로옮길예정임,1,20210312112700
3269,3297,3297,끝없는광고푸시광고앱키면팝업광고광고수신거부해도푸시알림을보냄,1,20210312111927
3270,3298,3298,아진짜어제는공구이벤트월말까지래서예약하려니월첫째주밖에안되더니지금은업뎃하고다른데예약할려니자꾸로그아웃되고사람진짜곤란하게하네요통화하니처음통화한사람은다른데떠넘기려고나하고점점응대도개차반되가는게느껴지네요출장이잦아서매주쓰는데포인트만다쓰면옮기는게낫겠네요이제생각할수록화나네요,1,20210312095208
3271,3299,3299,카톡으로로그인하면팅겨서로그인이안돼요ㅜㅜ,2,20210312023550
3272,3300,3300,이회사는소비자가앱에문제가생겨서고객센타에전화해서수정요청을했으나앱자체문제가아니라고속이는회사입니다이런앱에서다시는결제하지않을겁니다고개한테거짓을이야기하고사기치는회사입니다다른님들도한테비추천입니다다시는이용안할것니다,1,20210311225220
3273,3301,3301,다양하고좋아요,5,20210311185032
3274,3302,3302,업데이트하면그전버전은사용자체가안되네요업데이트를못하는상황이있을수도있을텐데뭔가삭제하고싶어지는어플입니다,1,20210311165251
3275,3303,3303,개편하고새로운ui보기좋고사용하기도편합니다,5,20210311161930
3276,3304,3304,왜안되나요아무것도안뜨네요쿠폰팝업만뜨고요,1,20210311160359
3277,3305,3305,가끔실망스러울때가있음,3,20210311081730
3278,3306,3306,가격비교도되고주변에찾을수있어좋아요,5,20210311024935
3279,3307,3307,필터에넷플릭스넣어라,4,20210311012513
3280,3308,3308,좋은정보가많습니다,5,20210311002328
3282,3310,3310,통신환경도좋고재설치했는데도온통화이트네요뭐죠여기서뭘더해야할까요,1,20210310191224
3283,3311,3311,일주일동안최소열번을삭제했다다시깔아도화면자체가보이질않아요뜨지도않고요들어가면ㅂ그냥팝업으로쿠폰준다는팝업이뜨고다시보지않기눌러도그냥하얀화면만떠요ㅡㅡ진짜처리좀해주세요제발,1,20210310184050
3284,3312,3312,이런앱을보고가면서비스품질이안좋고가격도터무니없어도결재취소도안해주고울며겨자먹기로하룻밤새고온다는게안좋네요,1,20210310151411
3286,3314,3314,광고거부했는데한동안안뜨다가업데이트후갑자기뜨네요압데이트할때마다은근슬쩍돌려놓는건가요또설정하러가기귀찮아죽겠는거꾹참고아플켰더니왠지모르지만제대로켜지지도않네요당장쓸일도없고걍삭제합니다,1,20210310122701
3287,3315,3315,알림설정시혜택알림과필수알림분리안됨,1,20210310111334
3289,3317,3317,사용간편예약확인최고편리성짱,5,20210310081114
3290,3318,3318,편리하고좋아요,5,20210309195720
3291,3319,3319,업데이트이후영수증처리가안돼요잘못된접근이래요영수증제출해야하는데빨리처리해주세요전화연결도잘안되고컴퓨터에서바로영수증출력할수있게해주시면좋을꺼같습니다,2,20210309130635
3295,3323,3323,결제시키패드안보임,1,20210308183316
3296,3324,3324,엘리트해택좋아요,5,20210308165538
3297,3325,3325,업데이트할때마다로그인좀풀지말아요,1,20210308123756
3298,3326,3326,업데이트하고나서안들어가져요지웠다다시깔아도안들어가짐졸라불편해서다른어플써야겠음,1,20210308054131
3299,3327,3327,왜접속이안되죠,1,20210308044954
3300,3328,3328,와이파이데이터둘다해봤는데계속로딩중이라고만뜨네요,1,20210308042908
3301,3329,3329,갑자기왜이러는거죠어플실행시홈내정보등등카테고리누르면그냥아무것도안나오고하얘요ㅡㅡ지웠다다시깔아도똑같네요ㅡㅡ이거어떻하나요,3,20210307214428
3304,3332,3332,편리정확만족,5,20210307200250
3305,3333,3333,업데이트좀그만해라진짜개짜증남,2,20210307165157
3307,3335,3335,이번업데이트후홈화면에아무것도안뜸ㅡㅡ,2,20210307030853
3308,3336,3336,잘이용중입니다,5,20210306233944
3310,3338,3338,여기어때는좀발전을바란다이러다숙박업계어플에서없어진다짱나는경우많은데짱나서그냥저냥쓴다왜자꾸로그인도튕겨있고찜목록도다없어지고당최머하시는겁니까메크로답변만주구장창만족을드리지못해너무죄송하면개선을해야죠,1,20210306184050
3313,3341,3341,많은정보를얻고있어요,5,20210306165757
3316,3344,3344,경험해보겠습니다,5,20210306083933
3317,3345,3345,편리한입니다,5,20210306000533
3318,3346,3346,업뎃이후로내예약보기가안뜨고계속멈춰요ㅠㅠ낼예약일인데예약내용을대체어떻게보나요ㅠㅠㅠㅠ,1,20210305232541
3319,3347,3347,좋어요다만ㅠㅠ왜자꾸업데이트하라는지쓰려고보면업데이트해야해서귀찮네요,5,20210305230926
3321,3349,3349,어플업데이트가안되네요잘쓰던앱업데이트하래놓고사용도못하게하네요,1,20210305225138
3322,3350,3350,진짜업데이트할때마다다시로그인해야하는거고칠생각이없는건지,1,20210305210457
3323,3351,3351,쵝오나는엘리트회원,5,20210305210418
3325,3353,3353,앙모텔띠앙티브띠앙호텔띠,5,20210305172508
3326,3354,3354,아주좋습니다,5,20210305161427
3329,3357,3357,자세한정보땡큐합니다,5,20210305130938
3330,3358,3358,인계동영업사원돈만밝,1,20210305125052
3331,3359,3359,출장이나가족여행다닐때정보너무좋아요,4,20210305114724
3332,3360,3360,업그레이때문에너무불편다른앱사용하련다한두번도아니고시도때도없이너무심하다,1,20210305111857
3333,3361,3361,잘쓰고있었는데업데이트이후결제정보영수증가안보이네요ㅜ계속잘못된접근이라고떠요바로조치좀해주세요,1,20210305083243
3337,3365,3365,편해서좋아요,5,20210305031200
3338,3366,3366,늘좋은정보로유용하고좋은곳으로저렴하게놀러갑니다,5,20210305003807
3341,3369,3369,좋은정보많아요,4,20210304211949
3345,3373,3373,편리해서참좋습니다,5,20210304190904
3348,3376,3376,전번본인인증이나하세요앱을이용한적도없는데모르는사람의예약건이카톡으로오네요예약시전화번호본인인증조차안하는거같은데제번호가고의던아니던타인숙소예약시사용된다는게상당히불쾌하고혹시라도배우자가해당카톡보면가정불화생기기딱좋을거같네요,1,20210304183048
3352,3380,3380,달라지는게읍는데업데이트자주하네,1,20210304174643
3354,3382,3382,지금까지사용하면서느낀문제점사용자방문유형도보차량뭐선택했는지예약내역에안나와숙소사장과갈등발생차량을선택했는데도보로선택됐다고주차안된다는경우발생야놀자는방문유형다뜨는데이걸반영하는게글케어렵나여기어때에서예약건취소통보전화예약하고며칠후에여기어때상담원전화와서착오가있었다며입실하루전취소해준다는전화옴선택권도없이그냥취소하라닠ㅋㅋ여기어때사전고시로설명하는거좋아하던데예약된숙소취소통보전화올수도있다는사전고시도있었나ㅋㅋㅋㅋㅋㅋㅋㅋㅋ여행일정다잡아논사람은어쩌라고그럼같은조건으로숙소를잡아주던가조치를해야하는거아니냐고따졋더니상담원다시연락준다더니잠수탐ㅋㅋㅋㅋㅋㅋㅋㅋ그래상담직원만불쌍함일처리못하는상부직원들싼똥치우느라스트레스오지게받을듯,1,20210304005735
3355,3383,3383,아니지금앱을몇시간째다운하는지모르긋네요이용할여구하니까다운이안돼면멀어캐하조,1,20210303215834
3356,3384,3384,블랙어디가써,4,20210303213157
3358,3386,3386,급해서예약했다하루전에취소했는데환불안되고다시방쓸쓰있냐고하니까그것도안되고되는게없내요예약하실때신중하게하시길가격도다른데보다비싼거같고아무튼돈만날렸내요,1,20210302092125
3359,3387,3387,굿ㅋㅋ좋아요,5,20210301162809
3360,3388,3388,고객응대별로에이러니야놀자쓰죠,1,20210228001032
3361,3389,3389,상담원매우불친절,1,20210227211832
3362,3390,3390,여기별로예요어플설치하기전에꼭평점리뷰확인해보세요예약취소불만이엄청납니다별개도아깝다별개최근리뷰검색설정후보세요저도여기이용잘하다가예약취소서비스불만으로탈퇴하고다시는이용안하려고요이제서야평점보니다른분들이야기에너무공감되네요저도당했지만하는짓이아주나쁜회사같네요소비자돈털어가는가는어플이용전에평점리뷰꼭세요그리그여기담당자라고하는사람개선한다고하면서개선도안하는그런똑같은멘트답변달지말라,1,20210226232622
3363,3391,3391,여기이용하기전에평점리뷰별개보세요여기절대로이용하지말아야할이유가있었네요진작에알았으면이용안하는데피해를당하고평점리뷰보니저같은피해자들이한둘이아님별개도주고싶지않는어플이구요시간도아닌분지났다고숙박취소도안해주고회원을우롱하는곳이네요호텔에서는취소안되니여기어때로전화하라고해서취소요청했는데내부적으로의논하고연락주다더니결국회사규정이라안된다고결국저는숙박도못하고돈날리고스트레스받고여기소비자보호원에민원넣으려고합니다회사가돈몇만원에그따위로살지마세요여기어때가아니고여기별로입니다,1,20210226223123
3364,3392,3392,방사진깨끗해서예약했는데입실후너무지저분하여방변경이불도변경하였는데너무지저분해서환불처리또는금액을추가하여모텔을변경한다얘기했는데도미리예약해서취소가안된다고하네요진짜장난치는것도아니고어쩌라는건지모르겠게요,1,20210226212533
3365,3393,3393,같은숙소오늘내일번결제하게되서당일건환불부탁드렸더니원환불이네요ㅋㅋ펜션주인분과통화했는데펜션주인분은들어온돈이없다하시고여기어때측이돈다가져가는건가요ㅋㅋ뭐이런융통성없는,1,20210226154910
3366,3394,3394,숙박업체에서접이식자전거반입금지로모텔에서숙박을거부했으면환불은해주고거부하던지해야원칙아냐돈쳐벌려고어플만들었으면고객등쳐먹을려고하지말고그에따른기본책임도좀지거라최소한억울한고객편에서서중재는제대로해야지앱에서도환불안된다숙박거부한모텔측도환불안해준다고하면잠도못자고모텔비하고니들수수료만니들하고모텔측에기부한거되네자전거종주하시는분들중이내용읽어보신분들은너희들어플과그모텔절대이용안할걸쓰레기어플,1,20210225152320
3369,3397,3397,모텔예약시연박으로하면부분취소가절대안되는것으로규정이못박혀있네요처음엔해당업소의정책이문제인줄알았는데업소에서는여기어때에문의하라고하고타어플과비교해보니확실히여기어때만취소정책이그런식이네요박예약했는데일정상박정도쓰고하루전에미리나머지일수를취소해달라했는데취소규정에하루전무료취소가능하다해놓고서또다른규정에연박예약의경우부분취소는아예안된다고못박아놓고상담직원도도와주지못해너무죄송하다고불편한부분은이해가가지만도와줄순없다네요이해가가면규정을뜯어고쳐야지요참고로야놀자의모텔취소규정보면연박이라해서무조건취소안된다는말도없고하루전일전취소된다고하는데요연박예약을오히려이렇게더불합리하게해놓고여기어때어플은안쓰려고지웠습니다타어플과비교특별히좋은점도없으면서취소환불규정에서연박예약을왜차별하는지ㅡㅡ,1,20210225072826
3370,3398,3398,계속이앱만썼었는데이번에기기변경후로그인하려는데휴대전화인증번호가아예도착을안해재가입조차못하고있어요고객센터에서는아무이상없다하고다른앱은다되는데왜여기어때만그런지ㆍㆍㆍ수정하기밖에없네요고객센터통화해봤지만방법이없다네요수십번깔고지우고반복해봤지만로그인이안돼요,1,20210224131047
3371,3399,3399,요기조기출장다니는사람한테싸고좋은데마니알려줘서좋다쿠폰좀풀어줬음좋겠다는짜다,4,20210224001746
3372,3400,3400,제발이어플을사용하지말아주세요별점도너무나감사해야할어플입니다설전일날예약해서일날취소하여공휴일제외한뒤예약취소금액은언제들어오냐는상담전화를자기들은모른다기다려달라이말뿐상담사들과거의번전화했음한주동안그리고자기들퇴근시간이라다음날시전에전화준다해놓고전화한통없고그래서다시전화하니자기들문제가아니다결제어플회사문제다그래서다시결제어플에전화해보니여기어때쯕에서예약취소를받아줘야는데일넘게안받아주고있음또전화해서물어보니이번에는전산문제라고빙빙돌림토탈일동안예약취소건환불금액못받고있음공휴일제외하고일에서일인건알겠는데주지나도록고객들예약취소금액가지고있으면돈이불려납디까또리뷰댓글에는불편을드려죄송합니다말고상담원들부터다시교육및예약취소시스템좀발전하던가저말고다른별점리뷰보면다이문제던데발전이없고돈돌려줘요,1,20210223165310
3373,3401,3401,번이용시특정매장추가할인이라고홍보하길래오기로사용해서등급업되었지만그래도야놀O보다비쌈등급이고뭐고간에그냥야놀O가대부분더저렴하고특히나취소시에야놀O에비해훨씬더복잡함한번은결제후시간도안돼서취소하려하니프로위약금안내받음사전공지가있었지만시간채지나지않았는데프로는지나치지않냐고이야기해봤지만돌아오는답은회사내규와사전공지그리고어쩔수없다는답볍뿐여기서의다른리뷰들의비슷한내용에도답변은회사내규라고계속이야기함경쟁사인야놀O는취소도편하고패널티도합리적이다고말해주고싶음어쩔수없지만사전공지부분이절대적나의잘못이기에내가사용하기엔그냥싸고버튼하나로취소가능한타사앱사용하는게맞다고생각됨그냥야놀O와가격비교용으로사용중,1,20210223141620
3374,3402,3402,왜내가로그아웃을하지않아도로그아웃을도와주는지모르겠네요귀찮고번거롭고,1,20210222002915
3375,3403,3403,차라리예약후일까지무료취소가능한옆동네어플로가세요어제예약했는데취소하려고하니수수료가프로네요수수료기준이예약일이아니라숙박일로잡혀있네요프로환불은숙박일전에가능하다고하는데누가일전부터예약하나요ㅋㅋㅋㅋ하어플바로삭제합니다,1,20210220103648
3376,3404,3404,취소할라면분내에취소하는규정누가만들었냐모텔측이랑취소관련해서얘기하느냐고분늦게전화했다고환불못해준다는게말이냐모텔측이랑환불얘기한다고분늦은거라고해도안된다는게말이되냐고아진짜기분그냥잡쳣네모텔측이랑환불상담한것도환불시간에쳐야합당한거아니야얼탱이가없네법적으로상이한규정이냐아니면여기어때에서정한규정이냐한국소비원이나공정거래위원회에분쟁해달라고해야겠다그리고상담원들교육을어떻게시킨거냐그냥무조건안된대무슨호구로아나이런식으로장사하다가사람들떠난다,1,20210220014755
3379,3407,3407,이앱은순수한의도가아닌예약한사람돈갈취하기위해만든겁니다못믿겠으면예약후바로취소한번해보십시요이미가져간돈을내놓겠다는말은없고수정하겠다그럼수정되기전까지계속고객들취소한돈무조건먹겠다는얘기아닙니까참더러운돈벌이하시네요취소는분도안돼서했는데만원날라갔네요,1,20210216202505
3380,3408,3408,경쟁업체야놀자는체크인전까지얼마든지환불가능합니다하지만여기어때는예약후시간이지나면환불이안되더라고요과연누가여기어때를쓸까진짜나쁩니다진짜로홍보열심히할게요,1,20210216162839
3381,3409,3409,쓸대없는쿠뽄빼고실용적인쿠폰부탁해요,1,20210215163517
3382,3410,3410,항상좋은정보감사합니다바쁠때많이도움되고있습니다,5,20210215133728
3383,3411,3411,로긴너무자주풀리고리뷰사진업뎃안떠요,1,20210215114956
3386,3414,3414,신용카드결제하기가왜그렇게든지무한루프타다가포기,1,20210213085836
3391,3419,3419,예약하고취소하려고하니까취소버튼없어요취소는상담사랑통화하라네요장난하나예약은쉽게취소어렵게놀부심보잘먹고잘사시요,1,20210211194608
3393,3421,3421,어플왜실행이안되나요뭐지당혹스럽네업뎃을잘못했나봄,1,20210210194501
3394,3422,3422,업데이트되고나서앱접속이안되거나느림,1,20210210194301
3395,3423,3423,급해죽겠는데어플팅기더니접속안됨관리진짜어떻게합니까그냥삭제,1,20210210193240
3396,3424,3424,다른어플사용해봐도여기어때만큼편한어플없는듯해서비슷한어플다섯개정도설치는되어있는데예약은결국여기서만해요앞으로도변치마시길,5,20210210102304
3397,3425,3425,예약취소시스템이아주별로네여점도아깝네요예약한지시간도안되서취소할려고하니당일예약체크인시간이지나서그렇다고하는데일끝나고하다보니당연히저녁늦게예약할수밖에없는데그럼취소가능시간을늘려주시던가해야지다시는이용안할것같네요숙박업체사장님들에게문의하면오히려기분이라도좋아지는데여기상담원은규정이이러니그냥돈버렷다생각해라느낌이네요ㅋㅋㅋㄱㅅㄹㄱ,1,20210210022742
3399,3427,3427,자주는아니지만가끔놀러갈때종종쓰고있어요이번연휴에도저렴하게예약잘했네요가끔사진과다른숙소가있긴하지만대체로좋습니다,5,20210209111326
3400,3428,3428,혜택이많아서좋은듯,5,20210209042830
3401,3429,3429,할쑤이쑤미다,5,20210207180015
3402,3430,3430,아니엄마랑계정을연견하려고하는데네이버로그인이안됨니다아이디랑비번틀렸다고나오는게아니라그냥계속튕겨버려요이것좀고쳐주세요뭐할려해도렉이ㄹㅇ심하네요별하나주기도아깝습니다,1,20210206174741
3403,3431,3431,저기요지금안드로이드버전에서모텔이나호텔숙박리스트안보이는문제및카드결제안되는문제랑카카오톡최신버젼인데도카카오패이가카카오톡최신버젼미인식하여다시깔라고뜨는문제의버그가있다구요거긴어플테스트도안하고출시합니까,1,20210206160457
3404,3432,3432,군인이라코로나때문에시가정해졌기에취소부탁하니틀남엇는데도안해준다고하길래숙박업소에전화하니바로해주더라구요그런데왜여기에서는안된다고핑개만되는지작년월에ㅠㅠㅠ,1,20210206044516
3405,3433,3433,너무느려터짐,3,20210204200130
3406,3434,3434,야자뭐같은앱보다백번나아요,5,20210204173953
3407,3435,3435,자세한정보친절한상담,5,20210204152008
3408,3436,3436,정확한예약문화정착해야죠,5,20210204132303
3410,3438,3438,업데이트가잦네요한번할때제대로하시길,1,20210202224114
3411,3439,3439,아주마음에들어요,5,20210202223147
3412,3440,3440,사진이너무빨리바껴요눈이아파서호텔을못보겠어요,4,20210202193647
3413,3441,3441,회예약하면평생할인된다더니주기적으로정보삭제하는것같음폰도안바꿨는데달성기록없어짐답변와서다시답변함달성정보없길래다른방법으로시도하면서계정추가됐구요고객센터통화해서다른계정하나더있단것도확인했었구요두계정모두기록이없는것도확인하고썼습니다ㅋ,1,20210202165315
3414,3442,3442,개조하아주조하,5,20210202150632
3415,3443,3443,업데이트하라해서낮에해놓고담날낮에확인했는데아직도대기중그래서재시도몇번하다가아예제거하고다시받는데안받아짐,1,20210202130241
3418,3446,3446,안양수원수원시청등등좋았어요,5,20210201121932
3421,3449,3449,아주간편해요,5,20210131141206
3423,3451,3451,아업뎃안되네,1,20210131110229
3424,3452,3452,모텔이런거만업데이트하지말고가볼만한카페장소스포츠등도올리면좋을거같아요자쥬이용하게될듯,4,20210131095620
3425,3453,3453,평하게이용하고있읍니다,5,20210131085006
3428,3456,3456,숙박시설에대한평가가자세해서좋아요,5,20210130234615
3429,3457,3457,좋은정보감사,5,20210130195856
3433,3461,3461,검색도잘돼고혜택도좋아서자주이용해요,4,20210130163306
3436,3464,3464,엘리트회원이면숙소할인도되고번째자주이용요,5,20210130101759
3438,3466,3466,유용하게아주잘사용하고있습니다,5,20210130081716
3440,3468,3468,가끔애용하는데개인정보보호에신경써주시기바랍니다,3,20210130022240
3443,3471,3471,사진첨부리뷰는포인트준다고해서아무리쓰려해도저장되지않아요ㅠ용량큰파일도아니고계속로딩기다려도안써지고다른기기로들어가도안써지길래포인트짜리리뷰로바꿨더니바로써지고그상태에서사진첨부로수정은바로업로드되는게넘상술이에요,1,20210129232823
3444,3472,3472,내일숙소예약하는데만얼마였는데쿠폰추가깜빡해서취소했는데절반만환불해주더라구요예약한지분도안됐는데반이나떼어먹는건양아치아닌가요어이가없네요정말다시는안씁니다,1,20210129224314
