date,date,content,score,at
1776,1776,좋습메!,4,20210122133510
1777,1777,데일리호텔로 예약하면 타 어플로 예약할때보다 숙박업소 자체 내에서 혜택이 더 좋은거 같아요. 스파클링와인이나 마스크팩 또는 룸서비스 할인 같은 것들이요. 그래서 항상 UI도 편리한 데일리호텔 앱으로 예약합니다.,5,20210122125523
1778,1778,좋은 국내 숙소를 이벤트나 쿠폰등 보다 저렴한 가격에 얻을 수 있다. 굳굳!,5,20210122093446
1779,1779,다른사이트보다 좀 더 나은듯..,5,20210122075951
1780,1780,좋은호텔 특가로 잘 이용하고 있습니다 앞으로도 잘 이용할게요,5,20210122022015
1781,1781,전체적으로 만족함. 날짜를 한번 찾으면 다른호텔 검색시에도 그날짜가 그대로 유지되어 검색되면 고맙겟다능...,5,20210122005712
1782,1782,데일리호텔 어플 덕분에 좋은숙소 예약해서 넘나 좋은추억 마니 만들고 왔어요 자주 이용할게요,4,20210121194332
1783,1783,보기쉽고 이용하기 편함. 호텔 및 숙박 예약은 이걸로만 합니다.,5,20210121173414
1784,1784,싸고 좋음~^^,5,20210121171421
1785,1785,호텔도 보기 좋게 나와있고 고메 이용도 너무 보기 편하고 좋네요^^ 호텔 예약도 항상 여기서 하고 고메도 몇번 이용했는데 만족해요~ 매번 기분 전환 하고 싶을때 좋은 호텔로 맛있는 레스토랑으로 기분전환하게 만드는 유용한 어플입니다~ 다른 호텔 어플보다 보기도 편하고 사용하기 좋네요~ 계속 애용할께요^^,5,20210121171316
1786,1786,이런앱이있으니 숙박정보 도움되요,5,20210121170653
1787,1787,좋아요 잘이용하고있어요!!!!,5,20210121152439
1788,1788,"야놀자, 여기어때, 네이버등 비교했을 때 가장 저렴한거 같아요. 물론 아닌것도 있겠지만.. 그래도 특가등 매물 현황이 여기가 가장 좋은거 같아요. 이번 결혼1주년 여행에 가장 좋은 역활을 해줘서 고맙네요. 계속 데일리호텔 어플로 숙소 알아볼 듯 해요. 가격 비교 용도로도 충분히 좋다고 생각들어요^^",5,20210121130954
1789,1789,레스토랑 예약이 좋았습니다. 분위기있는 식당을 찾고 있었는데 리뷰나 블로그로는 한계가 있었고 데일리로 보니 사진도 많고 메뉴도 자세히 볼 수 있어서 좋았어요. 레스토랑도 음식 테마별 가격별로 잘 되어있어서 원하는게 딱히 없어도 잘 고를 수 있었습니다. 숙소 예약도 비슷한 의미로 좋았어요. 레스토랑과 연계를 할 수 있어서 편했던거 같습니다,5,20210121112009
1790,1790,데일리만의 특가가 있어서 바로 결재하고 다녀왓습니다 ㅎㅎ 좋아요 ㅎㅎ,5,20210121071905
1791,1791,보기 깔끔하게 되어있고 이용하기 편합니다. 근데 다른 앱과 차별된 점은 특별하게 느껴지진 않네요,4,20210120191808
1792,1792,"야X자, 여기X때 앱보다 더 간편하고 정리가 잘되어있고 호텔에 관련해서는 여기 앱을 따라올수가 없네요 매번 사용할때마다 편하고 간편해서 좋습니다!!",5,20210120181746
1793,1793,"대한민국에 있는 여러가지 호텔,모텔 등등 다양한 여러가지 숙박업소를 깔끔리 정리해놓은거같아서 편리하구요, 할인도 팍팍해주니 소비자입장에서 생각해주는거 같아 좋습니다. 저도 항상 숙박업소 어플리케이션을 이용할 때는 이것만써요. 항상 좋은 숙박업소를 이용하게 해주는 데일리호텔 너무좋아요!! 흥해라 데일리호텔!❤❤",5,20210120141912
1794,1794,편리합니다,5,20210119223209
1795,1795,어디놀러갈 생각이면 항상 먼저 이 어플을 키고 주변검색을 합니다~~^^다른 어플에비해 할인쿠폰도 주고 항상 만족하며 쓰고 있어요~~요번에도 강릉에 놀러갔는대 좋은곳찾아서 머물고 가서 넘 좋았어요~~,5,20210119174959
1796,1796,합리적인 가격으로 이용할 수 있는 숙박시설들의 대한 정보 제공을 받을 수 있어요,4,20210119170541
1797,1797,젤 나음,5,20210119150041
1798,1798,특가 자주 보고있어요ㅋ 쿠폰사용 예약하면 저렴하게 숙박가능해요,5,20210119130022
1799,1799,친절하게 안내해주는 어플이 있어서 안심이에요. 벚꽃놀이 갈 때도 예약할 거에요~ 버얼써 15년도에 작성했네요 ㅎ 2021년에도 여전히 잘 이용하고 있는 저같은 사람 상 주세요 ㅎㅎ,5,20210119101041
1800,1800,지역이 구분되어있고 리뷰가 많아 선택하는데 편리합니다,5,20210119080931
1801,1801,저렴한 상품도 잘 검색되고 좋습니다.,5,20210118205044
1802,1802,진짜너무좋습니다 리뷰좋고 지도로 보기도편해요,5,20210118163848
1803,1803,성인되고나서 알게된후 지금까지 6년이상 쭉 쓰고잇는 꿀 어플! 필터기능이랑 날짜 중복선택 등등 사용자 편의를 생각하여 만든 어플이란게 딱 느껴집니다 :) 앞으로도 계속 이용할께요 ㅎㅎㅎ 잘 만든 어플 별 5개!!!!!,5,20210118163424
1804,1804,밥은 요기요 밤은 데일리 최고다,5,20210118140317
1805,1805,깔끔 편리해요!,5,20210118132512
1806,1806,"갑자기 여행을 떠날때! 해외든 국내든 여기저기 찾을 것 없이 데일리호텔 하나면 다되서 너무 편해요! 미리 몇개월 전에 예약하면 싸다는데 직업 특성상ㅜ그게안되거든요.. 근데 데일리호텔 덕분에 할인쿠폰,행사호텔들을 당일 저렴하게 예약이 가능하고 진짜 투숙한 분들의 리뷰때문에 꼼꼼하게 확인하고 매번 실패없는 숙소를 고를 수 있어서 너무 좋더라구요! 거기다 레스토랑 예약까지!!!! 저의 여행 식도락까지 책임져주는 데일리호텔♡ 앞으로도 저의 여행파트너로 쭈욱 애용할거예요!",5,20210118132330
1807,1807,예약하기도 유용하고 다른 어플과 다르게 이벤트도 많이하고 어플 단독행사도 많아서 자주이용하게되네요 추천굿굿,5,20210118132233
1808,1808,매번 데일리호텔 통해서 숙소 예약합니다!! 다른 숙소어플 보다 할인 정보 등도 제일 빠르게 알 수 있고 가장 좋은건 불편사항들을 24시간 상담원들이 상담해주기 때문에 불편한 것 없이 해결할 수 있다는 점 입니다 여행 하다보면 숙박이 그 여행에 가장 중요한 인상을 남기기 마련인데 데일리 호텔을 이용해서 예약한다면 그 여행은 항상 만족하고 성공하는 것 같아요! 오류도 없고 어플이용하면서 이렇게 만족하는 어플은 드문것 같습니다 항상 감사드려요: ) 이번여행 역시 데일리호텔을 이용해 다녀왔습니다 다른 어플들보다 저렴하고 업뎃도 빠르고 실시간 할인도 잘받아 사용하는내내 만족감 최고입니다 항상 좋은아플 사용할수 있게 도와주셔서 감사합니다:),5,20210118131706
1809,1809,너무 편리하고 좋아요,5,20210118131113
1810,1810,잘 이용하고 있습니다. 친구 부모님이랑 여행갈때도 사용하고! 후기들도 많아서 좋아요,5,20210118130829
1811,1811,저렴한가격에 잘 이용했어요. 숙박전날까지 100%환불이 가능해 부담없이 예약하기 좋았습니다,5,20210118113011
1812,1812,"여러호텔들 잘나오고, 가격도 저넘하게 나와서 잘 사용하고있음.",5,20210117221448
1813,1813,"타사 어플이용하다가 데일리호텔 사용하니까 동일한 숙박권 이용시, 만원 이상 할인 더 돼서 와이프몰래 용돈으로 쓸수있어서 개이득ㅋㅋㅋ유부남들이여 데일리호텔을 이용하라..!",5,20210117215429
1814,1814,데일리호텔 숙박시설예약할때 애용하는 어플로 손쉽게 예약할 수 있고 좋아요!,5,20210117212327
1815,1815,편리합니다. 직관적이고 숙소형태에 따른 필터기능이 유용한거 같습니다. 판매완료 숙소는 필터링 되는것도 좋을 거 같습니다. 잘 사용중입니다,5,20210117203717
1816,1816,전국 숙소 결정의 메카 입니다~,5,20210117200032
1817,1817,"편한 앱이에요! 원하는 지역에따라 검색할 수 있고, 특히나 지도로 바로 검색할수 있어서 편리했어요. 예전에 다른 앱을 사용하다가 갈아탔는데 잘한것 같습니다. 다만, 호텔 방을 종류별로 소개하는 사진이 다양하지않고 부족한거 같아 사전정보를 얻기에 제한적이에요.",5,20210117192145
1818,1818,너무 만족스럽고 다른 앱 3~4개 비교했었는데 여기가 제일 저렴해서 자주 이용할겁니다 진심,5,20210117190034
1819,1819,호텔찾을 때 잘보고 있습니다 믿을수 있어요,5,20210117184256
1820,1820,다른 앱보다 사용환경이 편하고 좋아요 잘사용하고 있어요,5,20210117174946
1821,1821,출장으로 숙박 예약할일이 많은데 거의 100프로 이용중입니다. 앱디자인이 깔끔하고 이벤트나 할인도 많아서 제돈주고 가본적이 거의 없는 듯 합니다. 특히 깔끔한 숙소 위주로만 나와있어서 퀄리티 자체가 좋아요!,5,20210117174825
1822,1822,데일리호텔로 예약한 숙소중 안좋은 곳도 없었고 편리하게 예약하고 호텔 로비에서 별도로 귀찮을 일이 없어서 만족스럽네요 자주 이용하고 있습니다.,5,20210117174008
1823,1823,어떤 어플보다 할인폭이 커서 알차게 쓰고있습니다!! 최고최고,5,20210117173717
1824,1824,"예약이나 호텔 정보가 쉽게 설명,설정 되어있어서 부모님이 직접 예약하셨어요 제 결제실수로 카톡으로 고객센터에 문의사항 올렸었는데 문의사항 답장도 빠르게 해주시고 전화주셔서 문의사항에 대해 자세하게 설명도 주셔서 감동 받았어요 덕분에 좋은 호텔에서 즐겁게 숙박하고 왔습니다🙂",5,20210117173513
1825,1825,"인터페이스가 편리하여 사용하기가 쉽고, 특가 정보가 많아 매우 유익하게 잘 쓰고있어요!",5,20210117172639
1826,1826,숙박시설을 검색하는데 굉장히 유용합니다. 잘 이용하고 있습니다,5,20210117165037
1827,1827,여행을 계획할때는 늘 데일리호텔 앱을 사용하고 있어요. 날짜.인원.조식등 세세한것까지 검색 비교 가능하고 혹시 최저가는 아닐까하는 맘에 이앱.저앱 모두 깔고 비교해봤지만 역시나 예약까지 이루어지는건 데일리호텔 앱이더라구요. 숙박뿐만 아니라 레저.티켓.레스토랑 다양한 혜택과 프로모션 덕분에 늘 좋은여행 하고 있어요. 여행은 역시 데일리호텔❤,5,20210117162447
1828,1828,완전 깔끔,5,20210117160420
1829,1829,"이제는 국내 호텔 예약할 때는 다른 국내외 예약업체의 서비스를 이용하기가 불편하게 느껴질 정도로 앱의 사용성이나 예약가능한 객실의 퀄리티가 상당히 좋습니다. 개인적으로 거의 분기별로 호텔을 이용하는데 처음에는 가격비교를 위해 여러가지 앱들을 사용하고 가격비교앱까지 돌려보았으나 결론은 그냥 이것만 사용하고 있습니다. 가장 큰 특장점이 있는데 가격이 착할 뿐만 아니라 데일리호텔 단독으로 각 호텔들의 객실 프로모션을 만들기 때문에 다른 호텔예약앱에서 볼 수 없는 조건과 가격으로 쉽게 객실을 찾고 예약이 가능합니다. 몇번 여행계획에 변동이 생기는 경우가 있었는데 예약내역에서 바로 무료 취소를 할 수 있는 점도 좋았습니다. 그리고 개인적으로 객실Only보다는 패키지을 더 선호하는데 패키지에 해당하는 옵션들의 설명이 상당히 자세합니다. 예를 들면 아고* 는 그냥 '라운지 포함'으로 설명이 끈난다면, 여기서는 라운지 시간단위로 상세한 이용가능옵션이 디테일하게 소개됩니다. 추천드립니다.",5,20210117134953
1830,1830,사용라기 편하고 알림 잘해줘서 좋습니더,5,20210117134452
1831,1831,매번편리하게사용하고있습니다,5,20210117134130
1832,1832,쿠폰 적용이나 할인도 잘 되고 특가도 이용할 수 있어서 좋아요 무엇보다 전체적인 UI가 깔끔하고 쉽게 되어 있어서 만족해요,5,20210117131324
1833,1833,특가만아서조음,5,20210117125140
1834,1834,이용하기 편리하고 저렴하고 아주 좋아요,5,20210117083441
1835,1835,레스토랑 할인권도 있어서 너무 유용하네요 부페 이용권을 합리적으로 구매할 수 있어서 좋습니다,5,20210117080533
1836,1836,늘애용하는데일리호텔.급할때더만족스러움,5,20210117024324
1837,1837,어플 안정적이고 호텔 앱중엔 제일 좋습니다~,5,20210117005123
1838,1838,"편리한 검색, 솔직한 리뷰 이보다 더 쉽게 설명될까?",5,20210116222205
1839,1839,"지역별, 거리별, 숙소별 조회가 가능해서 처음가는 모르는 지역에 출장가서도 편리하게 이용하고 있습니다. 저는 필터를 이용해서 주로 욕조선택, 조식포함, 애견동반 등 필요한 옵션으로 검색하고 침대 종류,가격 등 결정에 필요한 사항이 한번에 잘 정리되어 나와서 아주 잘 사용하고 있습니다. 또한 가끔 안마의자나 스타일러가 있는 방을 선택하기도 합니다. 등록된 사진으로 스타일, 시설상태 등을 확인하고 사진만으로 상태가 의심스러운면 후기로 청결도 등을 확인하면 지저분한 곳을 거를 수 있습니다. 등록한 카드로 결제도 가능해서 피곤한 출장 시 한번에 간편하게 실수없이 예약하고 지도와 네비로 바로 찾아가는 것도 가능합니다. 출장 후에는 영수증 처리도 가능해서 아주 유용하고 만족스럽게 항상 자주 사용하는 앱입니다.",5,20210116195359
1840,1840,전반적으로 다른 어플보다 깔끔해서 찾아보기 편해요,5,20210116184436
1841,1841,"당일 투숙가능한 호텔을 원하는 조건에 따라 검색해서 알려주고, 바로 예약했더니 리셉션에서 확인해서 바로 적용해줌. 편리하게 잘 사용함.",5,20210116172354
1842,1842,호텔을 가성비로 찾을 땐 최고. 만족스럽습니다,5,20210116163350
1843,1843,숙박검색이 필요할 때 가장 먼저 실행시키는 앱 특히 사용자들이 남기는 리뷰가 타 어플과 달리 굉장히 솔직해서 참고 많이합니다,5,20210116162518
1844,1844,굿굿 자주애용,5,20210116145832
1845,1845,갑작스러운 상황에 숙박을 해야될 때나 여행을 계획할 때 저렴한 가격으로 서칭할 수 있는 어플입니다. 다른 어플들 보다 호텔 수도 많고 다양해서 스타일에 맞게 고를 수 있는 것도 장점 같아요!,5,20210116130905
1846,1846,다른 숙박앱에 비하여 이용하는게 굉장히 편리합니다 또 가격도 저렴해서 자주 이용하고 있습니다,5,20210116130542
1847,1847,저는 데일리호텔밖에 안써용,5,20210116125819
1848,1848,데일리 통해 예약시 가격이 저렴,4,20210116120024
1849,1849,와..ㅋㅋㅋㅋㅋ예약은 한방 취소 및 변경은 절대 불가.... 뭐이런 앱이있나요? 절대이용안할듯.. 기분드럽고 무서워서 이용못하겠어요.. 앵무새 상담직원..들.. 뭐이런 진상어플이 존재하는지 절대 이용하지마세요,1,20210116025951
1850,1850,코로나로 인해서 평소 건강이 불편하신 어머님과 아버님을 모시고 하동으로 여행을 떠나게 되었어요. 그런데 어머님께서 갑자기 속이 체한것 처럼 아프셔서 숙소에 대해서 문의를 드렸는데 데일리호텔 상담원께서 친절하게 안내를 해주셨어요. 추천해주신 숙소에서 따뜻하게 하루를 보내고 추천해주신 호텔 고객 서비스에 만족해서 연박을 하게되었어요. 부모님께서도 세심한 데일리호텔에 만족하신다고 감사글을 남겨달라고해서 글 남깁니다. 성함이 맞는지 모르겠요 김귀동 상담사님 고맙습니다. 새해 복 많이 받으세요. 부디 제 글이 베스트글로 남길 바래봅니다.,5,20210115172803
1851,1851,편리합니다,5,20210115171235
1852,1852,편리하고 다른 숙박어플보다 조금 더 저렴했어요~~,5,20210115150042
1853,1853,특급호텔 예약할일이 있어서 거의 모든 호텔어플을 받았어요. 사용편의성 가장좋고 할인 이벤트를 제한없이 적용가능해서 가장 저렴하게 이용가능했습니다. 더욱 발전하는 어플 되길 바랍니다ㅎㅎ,5,20210115092937
1854,1854,야놀자쓰기 싫어서 새로운 앱을 알아보던 중에 발견. 구글리뷰도 좋아서 데일리호텔이라는 새 앱인 줄 알았는데 여기로 숙박예약해서 결제취소하고 보니까 야놀자에서 환불해준걸로 찍혀있음.,1,20210115085258
1855,1855,핸드폰 바꾸고 바로 설치한 어플중 하나..이보다 좋을순 없다...굿굿,5,20210114174618
1856,1856,여행시 젤 먼저 사용하게 되는 어플이네요~~^^,5,20210114163719
1857,1857,호캉스 매니아로써 몇년동안 계속써온앱인데 어플이 날이 갈수록 편리해지는거 같아요,5,20210113213953
1858,1858,숙박시설을 이용할 때마다 항상 데일리호텔을 이용합니다:) 다른 앱으로 가격을 비교해봐도 데일리호텔에 제시된 가격과 이벤트는 정말 확 차이가 납니다. 비교하느라 시간만 버렸네요 ㅜ 다들 데일리호텔로 숙박시설 이용하세요. 추천 100개 박고 갑니다!!,5,20210113202225
1859,1859,보기도 편하고 가격도 적당하고 다 좋아요,5,20210113185419
1860,1860,항상 잘 사용하고 있어요! 호캉스나 펜션 여행에 빠지게 돼서 알아보려고 설치했는데 할인중인 호텔이나 쿠폰을 자주 주는 것까지 정말 너무 좋았어요 최고의 어플!,5,20210113171837
1861,1861,편리해요~,5,20210113164156
1862,1862,처음 써봤는데 편리하고 쓰기 좋네요,5,20210113162006
1863,1863,호텔예약은 거의 데일리로 하고 있어요. 일단 보기가 엄청편하고 소개가 잘 되어있습니다.,5,20210113151926
1864,1864,항상 잘 쓰고있어요,5,20210113130738
1865,1865,호캉스할때 좋은 앱입니다~,4,20210113054029
1866,1866,좋아요~,5,20210112205611
1867,1867,완전 잘 쓰는중 숙박어플중 최고,5,20210112203859
1868,1868,데일리 호텔은 여행 뿐 아니라 여행 못가더라고 잠시 혼자만의 시간을 가지고 싶을때! 정말 많은 도움 되는것 같아요 다른 어플도 사용해봤지만 룸 정보도 깔끔하게 세세하게 사진으로 제일 많이 올려주는 곳 같아요 ^^ 쿠폰도 많이주고~~ 항상 제일 많이 의지하는 어플!! 앞으로도 잘 부탁해요 감사합니당 😊😊,5,20210112200106
1869,1869,개조아요.. 걍...대박좋아요..예약도 쉽고.....핵강추,5,20210112171752
1870,1870,싸고 좋아요 ~ 이곳저곳 야놀자 여기어때 호텔스닷컴 네이버호텔 트립스닷컴 등등 꼼꼼하게 비교해봣는데 큰차이는 없지만 그래도 조금더 가성비좋았던거 같애요 시설 잘 이용하고갑니다 감사합니다^^,5,20210112162547
1871,1871,다른 앱에 없는 쿠폰이 있기도해요,5,20210112160515
1872,1872,👍 굿,5,20210112141143
1873,1873,예약도 간편하고 이벤트도 많이헤서 나름 잘 이용하고있습니당~,5,20210112124811
1874,1874,이용하기편리합니다,5,20210112091834
1875,1875,다른곳보다 깔끔하게알아볼수있어요,5,20210111222010
1876,1876,숙소앱으로 최고입니다 이벤트로 저렴하게 예약도 가능할뿐더러 장기간 여행하면 한눈에 숙소 예약상황을 볼 수 있어서 편합니다,5,20210111202510
1877,1877,깔끔하고 좋아요,5,20210111162003
1878,1878,여행도 많이다녀보고 일관련해서도 이리저리 많이돌아다녀서 어플이용을 많이하는데 후기도 나쁘지 않은것같고 깔끔하게 잘 정리되어올라오는게많아서 좋았습니다 타어플들도봤었는데 숙소설명이랑 실제숙소랑 너무 다른곳이 여럿있었는데 여긴 숙소설명도 잘되있는거같고 나와있는사진도 크게차이없는거같고 덕분에 잘이용하고있습미다!,5,20210111160738
1879,1879,"적시에 특가상품이 나와서 평소에 못가던곳도 갈수있고, 앱 인터페이스도 편리합니다. 요즘 데일리호텔만 쓰네요.",5,20210111160413
1880,1880,굳,5,20210111134636
1881,1881,할인 이벤트도 많이하고 늘 펜션이나 호텔 사용할 때 필수로 보는 앱이에요~ (Z플립에 튜토리얼 시 화면 해상도기 안맞춰져 있네용),5,20210111131452
1882,1882,매번 호텔 예약할때 사용 중입니다. 만족합니다,5,20210111131338
1883,1883,다른곳보다 가격이 좋아요,4,20210111131134
1884,1884,전반적으로 ui가 편하고 결제도 편하게 되는거같아요! 위치기반으로 찾을때 조금 더 직관적인 ui가 있었으면 좋겠다는 생각은 있습니다. 항상 잘 이용하고 있어요!!,5,20210111125840
1885,1885,롯데시티 호텔구로 점 이용했습니다 다른어플보다 다양한종류의 방 그중 넷플릭스룸 숙박했고요 여자친구가 아주만족해해 야놀자에서 갈아탔습니다.,5,20210111010104
1886,1886,타앱들에 비해 쓰기편하고 쉬워서 좋아요~!!!,5,20210110231908
1887,1887,편리하고 좋아요,5,20210110204824
1888,1888,너무편리해요~~~,5,20210110200124
1889,1889,넘 편리하게 잘쓰고있어요~~~,5,20210110193528
1890,1890,여행갈때마다 이용중인데 매우 잘쓰고있습니다.,5,20210110185759
1891,1891,아주 대만족입니다. 늦게 안 게 후회될 정도입니다.,5,20210110170001
1892,1892,호텔비교하기좋아요!,5,20210110162825
1893,1893,호텔후기도 보고 룸컨디션도 볼수있어서 좋아요,5,20210110152702
1894,1894,진짜 깔끔하고 사용하기 편리합니다'최고에요!!,5,20210110150557
1895,1895,너무 편리한 어플,5,20210110144219
1896,1896,카카오페이 지원해서 너무 빠르고 편합니다 리뷰가 솔직해서 좀 꺼리는 곳을 확실하게 거를 수 있어서 믿음이 가요,5,20210110130653
1897,1897,추천 호텔이 항상 끌리는것만 올라와서 자주 들어와서 보고 있어요 사용감이 편해서 다른거 사용하다 넘어왔네요ㅎ,5,20210110111553
1898,1898,"데일리호텔 그냥 최고. 어렵고 높기만한 느낌의 호텔을 가깝고 친숙하게 만들어준 최고의 호텔 앱! 그렇다고 호텔의 이미지를 망치지도 않고 호텔 고유의 품위와 멋을 유지하는 능력이 있는 앱이다. 지금까지 단 한번의 버그도 없었고 디자인적인 혼란도 없었다. 기획, 디자인, 개발 삼박자가 모두 잘 어우러진 최고의 앱 ㅎㅎ! 항상 잘 되길 바라고 더 돈 많이 벌어서 다양한 이벤트를 더 많이 해줬으면 좋겠는 앱 ㅎㅎ",5,20210110044701
1899,1899,매번 데일리호텔 이용합니다. 보기에도편하고 정리도잘되있어서 비교분석 선택하기에 어려움이없습니다.,5,20210109231601
1900,1900,사용자 관점의 메뉴와 직관적인 레이아웃이 좋았습니다. 다만 회원가입을 더 간소화 하면 좋을듯요. 앱 자체는 훌륭하네요,5,20210109172851
1901,1901,사용하기편리하고 좋아요!,5,20210109172409
1902,1902,데일리호텔앱은 타사앱보다 시각적으로 전달이 더 잘되고 프로모션도 훌륭한편이라서 자주 이용하게되는거같아요 역근처로 호텔검색하는기능이있어서 접근성이 용이한곳을 찾기 좋고 다른 카드랑 제휴인지 결제이벤트가 있어서 혜택이 좋아요 기본적으로 오래동안 쓰고있어서 더 편하기도하고 편하게 이용할수있게해주셔서 오래쓰게되네요!! 늘 감사하고 좋은 프로모션 부탁드립니다~~!!!,5,20210109172353
1903,1903,네이거 인터파크 쿠팡 에어비엔비 등 여러가지 어플로 숙소 찾다가도 결국엔 데일리호텔에서 예약하게 되네요. 플랫폼이 비교나 검색이 아주편리합니다. 기존 숙박하신분들의 리뷰도 엄청 많은 도움이 됩니다. 리뷰작성시 청소. 친절도. 등의 세부적인 부분까지 의견을 반영시킬 수 이써 신뢰가 팍팍 갑니다. !!!,5,20210109171311
1904,1904,예약하기 편해요~,5,20210109153932
1905,1905,사용하기에 매우 간편합니다,5,20210109151926
1906,1906,좋아요!,5,20210109150834
1907,1907,국내 숙박은 무조건 데이리호텧로 찾아보게 됩니다 편리해요,5,20210109140235
1908,1908,"이벤트가 많아 특가로 뜨는 좋은 호텔들이 많아서 좋습니다 이벤트를 이용애서 제주신라를 이용해봤는데 정말 좋더라고요, 오션뷰로 업그레이드받아 엄두도 못내던 방에서 편히 쉬다 왔습니다. 나중에 또 서울 신라로 예약해서 다녀왔는데 여전히 편한 앱이였습니다",5,20210109131504
1909,1909,항상 잘이용하고있고 가성비 좋은곳 부터 고급진곳까지 편하게 찾기 좋습니다,5,20210109130652
1910,1910,항상 잘 사용하고 있습니다. 컨셉별로 정리된 숙소 리스트가 보기 좋고 할인 혜택 또한 자주 있어 숙소 구하시는 분들은 한번쯤 사용해보시면 좋을 것 같아요!,5,20210109114255
1911,1911,이용하기 편하게 잘되있어요 렉도 안걸리고 좋아요,4,20210109100546
1912,1912,편리하고좋아요,5,20210108222730
1913,1913,계속 이것만 써서 다른 어플들 보다 익숙합니다. 가격은 비슷하니 Ui가 편한걸 선호하게 되네요.,5,20210108220326
1914,1914,저렴하게 호텔방예약해서 너무좋았습니다.,5,20210108215050
1915,1915,데일리 호텔이 있어서 다행~~ 늘 득템하는 기분으로 다녀옵니당 멀리해외에 가지못해 아쉽지만 이렇게라도 데일리덕에 매번 힐링합니다^^ 숙박쿠폰도 자주 주시니 더욱 굿굿 앱 정리가 잘되있어 가독성도 좋고 앱 속도도 빠른 편이라 불편함이 없네요^^,5,20210108174404
1916,1916,"야xx,여기xx 이런 어플들이 핸드폰에 많이 깔려 있습니다. 하지만 12월 25일 크리스마스에 여자친구랑 호캉스를 가고 싶어서 찾던 도중 ""데일리호텔""이라는 어플을 알게 되었습니다. 들어가보니 할인도 많이 되구 이벤트 이런것들도 많이 해주고 결제도 시원시원하게 되는 어플인거 같습니다!! ""데일리 호텔"" 덕분에 멋진 크리스마스를 보내게 되었습니다 환상적이였죠.. 이 감정을 다시 한번 ""데일리 호텔"" 이라는 어플을 통해 여자친구와 더 멋진 추억들을 만들고 싶어요!!! 앞으로도 ""데일리 호텔""과 함께 추억을 만들어 갈 생각입니다. 대한민국 숙박 어플 중 가장 최고인 ""데일리 호텔"" 다시 한번 멋진 추억을 만들어 줘서 감사하고 좋은 서비스도 감사 합니다. 이 어플 강추합니다 ㅎㅎ",5,20210108140359
1917,1917,리뷰를 한눈에 볼수 있고 오류가 없어서 좋아요 자주 사용합니다.,5,20210108123720
1918,1918,덕분에 요즘 어디 가기도 힘들때 덕분에 비교적 저렴한 가격에 편히 쉬고 오네요 요즘은 기본적으로 이 앱부터 찾고보네요 정말 잘쓰고있어요!,5,20210107223102
1919,1919,데일리호텔만한 어플이 없어요 ^_^,5,20210107213802
1920,1920,신속한 호텔선택과 결제까지 편리하네요,4,20210107205314
1921,1921,좋습니다,5,20210107204349
1922,1922,좋습니다~! 가장 저렴한것같아요.,5,20210107173421
1923,1923,예약도 편하고 결제도 편함,5,20210107155920
1924,1924,할인많이해주고 모텔보다 싼 호텔이 자주보임 굿굿,5,20210107120324
1925,1925,데일리호텔은 다른곳보다 카드사혜택 및 쿠폰사용으로 저렴하게 이용할 수 있어 좋습니다.,5,20210107004742
1926,1926,좋아용,4,20210106224814
1927,1927,좋아요 이것만 써요,5,20210106221245
1928,1928,너므좋습니다 아주좋아영,5,20210106200541
1929,1929,"항상 숙소 예약할때 쓰는 어플입니다. UI/UX가 편리하고 깔끔해서 좋고, 이벤트도 자주해서 애용합니다.",5,20210106184718
1930,1930,주로 비즈니스 목적으로 이용을 하고 있어 가성비 숙소를 많이 찾는 유저입니다. 가성비 좋은 숙소가 많이 있고 자체적인 할인도 진행되어 더 저렴히 숙소를 찾고 이용할 수 있습니다. 굉장히 유용히 사용하고 있습니다. 인터페이스도 간편하고 가시성이 좋아 어플 자체의 사용성도 편리합니다. 한번씩 써보시면 다른 숙소 어플보다 훨씬 이점이 많으니 꼭 써보세요.,5,20210106172642
1931,1931,깨끗하고 좋은 숙소 안내 좋은 숙박연결해 굿입니다 가격도 굿 좋은여행에 굿잠도 굿,5,20210106171927
1932,1932,깔끔하게 되있습니다. 잘사용했습니다,5,20210106160854
1933,1933,예약은 편리한데 다른 사이트에 비해 그리 싸지는 않은 편임,4,20210106144435
1934,1934,좋은 호텔 싸게 구매할수 있어 좋아요,4,20210106140245
1935,1935,"가장 좋은 점은 보여지는 가격이 실제 결제 가격을 보여주는 거라고 생각해요! 기분이 중요한 여행 및 숙박 앱에서, 타 앱들을 보면 실제 결제시엔 수수료가 추가되어 돈을 더 지불하는 기분인데 데일리호텔은 그렇지 않아 좋습니다. 앱 UI도 세련됐구요. 다른 어플들도 동시에 사용하고 있는데 이벤트도 많고 가격도 저렴한 편이어서 결국 많이 알아봐도 예약은 여기서 하게 되는거같습니다. 좋은 서비스 만들어주셔서 감사하고 계속 이용할 생각입니다.",5,20210106132549
1936,1936,정말 호텔이나 좀 고급스러운 곳 예약시 필수앱!,5,20210106110848
1937,1937,가격이 타 앱이나 사이트보다 합리적이다,5,20210106080901
1938,1938,이거 몇번 써봤는데 간편하고 너무 실용성이좋아요옹,5,20210106033348
1939,1939,숙박예약에 용의하고 쉽고 편하게 이용할 수 있어서 여행때마다 이용하고 있어요. 원하는 숙소가 간혹 데일리호텔에 없는 경우도 있지만 계속 발전하리라 기대해봅니다.,5,20210105225235
