date,date,content,score,at
802,802,잘사용하고 있습니다,4,20220812090300
803,803,편한 검색 저렴한가격 검색 좋아요,5,20220811212046
804,804,타 어플보다 많이 느린편입니다 그리고 비행기 유류할증료 처럼 보이는 가격과 결제할 때가 다르더라구요~~ 표시옵션에서 발견했지만 좀 당황스럽더라구요,4,20220811171448
805,805,굿,4,20220811163122
806,806,정보가 한눈에 들어오네요.,5,20220811113616
807,807,good,5,20220811113031
808,808,파주 급하게 묵을 곳 찾는데 괜찮은 곳 유일하게 아고다에서 찾앗네용,5,20220811010449
809,809,편하다,5,20220811003903
810,810,최악의 숙박어플 5박6일 여행의 둘째날 숙소를 몇주전 아고다를 통해 예약했습니다.그런데 여행출발전날 전화나 문자도 아니고 이메일을 통해 취소통보를 해왔더군요. 이메일 확인 누가 항상 하나요? 못봤으면 당일 숙소가서 낭패볼뻔했습니다.저희 목적지 근처 도보가능 숙소여서 했는데 도보로는 이동 불가능한 다른숙소를 대체해주겠다구요.첫날이나 막날이면 여행계획이라도 수정하겠는데 급하게 다른 숙소 찾아보니 하루이틀전날 빈방이 있을리가 있나요!중간날이라 이러지도 저러지도 못하고 어쩔수없이 대체숙소라도 가는수밖에 없어 수락했습니다.그런데 오늘 휴가출발해서 한창 운전중에 전화가 왔네요.대체 숙소도 취소라구요.당장 내일 묵을 숙소인데 다른곳에 빈방 있을리 없고 이건 그냥 휴가 다 망치는거 아닌가요?전라도 일정인데 비까지 온다는데 어쩌라는 건가요? 환불해주고 숙박비 금액만큼 어플에 캐시 충전해주겠다는데 그렇게만 해주면 저희 피해에대해 보상이 되는건가요?웃기는건 캐시 충전은 커녕 사과도 없네요.최악입니다.,1,20220810213818
811,811,가격이 시시각각 바뀌긴하지만 할때마다 할인되서 싸게 잘 구매했어요,4,20220810100929
812,812,아주좋아요 예약잘했어요,5,20220810094527
813,813,아주 굿~! 입니다요. 제주 여행에서 많은 도움을 얻었습니다.,5,20220810074451
814,814,good,5,20220810011140
815,815,대박 편해요 아고다,4,20220810010043
816,816,"일반적인 사례가 아닌 호텔 주인과의 분쟁건으로 취소를 하고싶은데, 한국말 상담원과 절대 통화연결이 안돼네요. 전화를 받지않을거면 서비스 창구를 왜 만들어놓았나요?",1,20220809173556
817,817,"아고다 믿고 예약했는데 30% 나 네이버를 통한 최저가 예약이 저렴했습니다. 최저가 보장이라고는 하지만 이러저러한 이유로 차액에 대한 보상은 거절 당했습니다. 호텔 다이렉트 예약에 비해 아고다의 장점은 오로지 가격밖에 없다고 생각하는데 이렇게 가격마저 경쟁력이 없다면 이용할 이유가 있을까요? 안된다는 말만 하는 고객서비스팀, 비싼 가격, 캐쉬백이라고 해놓고 자동적립도 아니고 60일 이후 신청하게 해놓은 고객 기만... 메일로 쿠폰을 쏟아내지만 정작 적용도 안되는 스팸메일 1번지 정말 대실망입니다.",1,20220809150800
818,818,진짜 최악의 어플 고객센터도 전화 아예 받을 생각이 없음 차라리 돈 더주더라도 이 어플에서는 예악 절대 안함 쓰레기 어플 고객센터 운영이나 잘해라 절대 이 어플 쓰지마세요 차라리 야놀자나 여기어때 쓰세요,1,20220809135415
819,819,좋습니다,5,20220809132833
820,820,메일보냈고 확인해주세요,1,20220809100326
821,821,예약변경 너무 어렵다. 고객센터와 연결도 어렵다.,1,20220809010618
822,822,good,5,20220808212807
823,823,실시간 정보가 반영되어 빈방 예약하기 편함,4,20220808191322
824,824,문제가 생겨도 빠른 대응해주셔서 감사합니다. 앞으로도 잘 애용하겠습니다~!,5,20220808171223
825,825,아주좋아요,5,20220808152913
826,826,늘 최고의 선택,5,20220808145453
827,827,조용히 힐링하다 가기좋은 리조텔입니다. 주변 숙소보다 훨씬 더 👍 숙소의 끝판왕!,5,20220808094703
828,828,가격이 들어가는 링크마다 너무 달라요,5,20220808005425
829,829,오굿이네요,5,20220806214315
830,830,굿,5,20220806194001
831,831,짱짱맨!,5,20220806042701
832,832,easy to use.,5,20220805230331
833,833,비밀번호재설정하려고 naver메일 발송했다는데 메일이 안오네요. 계속해도 동일하고 스팸메일함에도 없습니다. 문의처도 없고 난감하네요.,1,20220805215620
834,834,좋아용........,5,20220805212644
835,835,ok,5,20220805204939
836,836,편리합니다~,5,20220805135947
837,837,상품 금액이 결재 금애과 다릅니다.,2,20220805092536
838,838,늘 만족 합니다,5,20220805073915
839,839,여행 시 가장 많이 이용하는 플랫폼입니다,4,20220804220519
840,840,빠른 정보 감사합니다.,5,20220804090337
841,841,아직 모름,5,20220804063146
842,842,늘 잘쓰고있습니다 국내숙소도 아고다로 예약해요 ㅎ,5,20220804010700
843,843,호텔예약시 항상 애용합니다~,5,20220804002559
844,844,가성비최고입니다,5,20220803221606
845,845,굳,4,20220803215330
846,846,감사합니다.,5,20220803202744
847,847,항상 믿고이용중입니다^^,4,20220803171835
848,848,좋아요,5,20220802172935
849,849,좋아요,5,20220802125357
850,850,좋아여,5,20220802115619
851,851,아고다에서 최저가 검색후 수영장 사용가능과 수영장 사진까지 확인하고 예약함 예약시 수영장있는거보고 예약했다고 당일날 수영장 사용신청한다고도 적었는데 따로 연락온것도 없었고 한시간 반 걸려 도착했는데 2시 입실 적혀있었으나 3시부턴데 왜지금 왔냐고 아고다는 마음 대로 시간 적어논다면서 곤란해 하시고 수영장 사용한다고 요청 사항까지 적었는데 수영장은 단체로 왔을때나 물 받아주는거지 한가족이 와서는 사용이 안된다며 전날 130명 단체 와서 놀다간 물 빼고 있는중이고 청소해야되서 더러워서 저물 못쓴다면서 아고다는 우리가 수영장 사용된다고 하지도 않았는데 마음대로 적어놨다하시고 어플켜서 수영장 사진 보여드리니 그건 우리 홈페이지에 있는사진인데 아고다가 마음대로 올려놓고 수영장가능 해놨네 업체서도 아고다 못쓰겠다고 수영장때문에 오신거면 안되니 취소 하고 가라고 아고다 연락해서 환불처리 해준다고 해서 그냥 돌아왔습니다 말이됩니까?아직 환불처리도 안됐네요 빨리 해 주세요,1,20220801230721
852,852,항상 잘 사용하고 있습니다,5,20220801225556
853,853,가장 저렴한 것 같아요.,5,20220801175047
854,854,너무좋네요 사용도 쉬워요,5,20220801043826
855,855,고객센터의 대응은 정말 최악 그자체. 즐거워야할 여행을 망치는 어플. 아고다측 실수로 룸을 잘못예약 해놓고선 나몰라라식 대응만 하고 고객센터직원들은 확인 후 먼저 연락 주겠다는 말은 하였지만 절대 아무도 연락오지않는 최악의 고객센터. 수 차례의 고객센터 상담을 하였지만 이 문제가 기록되지 않는지 다른 상담원과 연결 될때마다 계속 수차례 이 상황을 설명만 하게 만들고 해결방안은 제시해주지 않고 모두 같은 대답인 확인 후 연락준다는 대답만 돌아옴. 절대 해결방안은 제시해주지 않고 사용자를 그대로 해외로 보내버리는 고객센터를 가진 무책임한 어플 아고다가 아닌 다른 어플의 발전을 기다리게 만드는 고객센터의 사용자 대응이 정말 인상깊은 어플입니다 참고들하시길.,1,20220801000313
856,856,굿,5,20220731132606
857,857,메리어트 계열만 그런건지 전체가 그런건지 호텔에서 직접 결제 하는 사람 보다 30프로가 더 비싸게 거기다가 조식도 불포함으로 예약했습니다. 혹인 했을땐 이미 취소 불가 상태구요. 아고다 정말 애용했는데..이젠 그만 사용해야 겠어요. Agoda is usually more expensive or no options such as BF. Llease check with Hotel directly rather than too much rely on Agoda only,1,20220731121724
858,858,오류 너무 잦음 쓰레기앱 vip찍었는데 갈아탈거,1,20220731052919
859,859,"숙소담당자와는 분명히 취소,환불 의사를 명확히 확인했는데, 아고다 답신은 계속 숙소에서 환불의사없음이라고 해 환불불가함을, 그나마 반복해서 보낸 이메일 답문으로 밝혔습니다. 24시 아고다 고객센터는 48시간 내도록 고객전화, 숙소 담당자 전화를 받지도 않았습니다. 숙소담당자에게 취소, 환불 의사를 한번도 묻지 않고는 제게는 거짓말과 환불불가의사만 계속 회신했습니다. 이 모든 사실을 녹취와 캡처를 해 두었기에 모든 언론과 SNS에 유포하고, 더 이상 피해자가 없게 법적 소송까지도 불사할 생각입니다. 숙소담당자도 법대출신이고 거짓유포에 몹시 화난 상태입니다. 아고다에 절대 속지마시고, 왠만하면 숙박앱 사용말고 직접 숙박업체에 문의해서 예약하시길 권해드립니다.",1,20220731005748
860,860,언제나 최고입니다~~^^,5,20220731000042
861,861,최저가,5,20220730222522
862,862,다양한 옵션과 가격대 좋아요,5,20220730101511
863,863,기상악화로숙박을취소하게됐고숙박업체에서환불처리된다고사이트에먼저연락하라는데요 전화도안되고어디로연락해야되나요? 취소하고환불부탁드려요,1,20220730090503
864,864,주말엔 대체로 집콕이었는데 썸데이 덕분에 지루하지않고 좋아요 연락할 사람도 있게 되고 좋네요 전반적인 시스템이 믿음이 가는 어플이라 친구들에게도 이용해보라고 말해주고 있어요,5,20220730085130
865,865,빠르고좋은것같아요,5,20220730024925
866,866,예약하기 좋아요,5,20220730002736
867,867,예약날짜 잘못 눌러서 예약날짜를 변경하려니까 변경불가고 상담센터는 통화도 안되고 열받게 하네요 호텔에 전화하니까 아고다 원래 전화 잘 안받는다고 본인이 잘못한거니까 알아서 잘해보라고 하네요 진짜 너무 화가 납니다.,1,20220729231203
868,868,좋아요!,5,20220729222548
869,869,잘 정리되 있어 좋아요~^^,5,20220729215743
870,870,꿀 예약한거같아서 좋아요ㅎ,5,20220729195041
871,871,good,4,20220729173907
872,872,최적의 맞춤조건,5,20220729172750
873,873,가입 탈퇴가 명확히 메뉴로 있었으면,4,20220729163918
874,874,페이지 오류나서 안보여요,1,20220729133606
875,875,굿굿굿,5,20220728232302
876,876,좋아요! 아고다가 제일 저렴해요,5,20220728162039
877,877,지금 예약관리 페이지가 안떠요.빨리 확인좀요,3,20220728120856
878,878,별 한개도 아깝다 진짜... 회원가입에 개인정보판매한다는게 명시되어있음. 따로 들어가서 체크해야됨. 댓글보니 내같이 당한사람 많네... 호텔 대표님하고 직접 통화다했는데 환불안해줄려고 거짓말하다가 딱걸림! 분명 무료취소였는데 갑자기 환불불가상품! 나같은상황 댓글보고 내가 낚인거구나 싶었음. 와... ㅡㅡ 지친놈은 손해보고 존버만 환불받는다. 환불받으려면 시간과 전화비와 스트레스만땅이라 이것도 손해임! 직원들한테 묻고싶다. 너희대표가 시키는거니? 아님 취소되면 너의 인센티브가 날라가는거니? ㅡㅡ^,1,20220728114513
879,879,뭐이런 쓰래기같은 업체가 다있는지 예매하고 결재까지 마친 호텔이 아닌 갑자기 엉뚱한 호텔에 카드 결재가되서 문의하려해도 연락처도없고 메일뿐이라 결재를 왜 마음대로하는지 마음대로 결재한 호텔 예약취소해달라고 했는데 내가 결재한 호텔을 예약취소하고 문의사항에 완벽하게 대처했다고 답변을 보내질않나 와 진짜 답없는곳이네요 메일로 상담내용 보내라는 헛소리 그만하고 전화연락 주세요!!!!,1,20220727212249
880,880,기대됩니다,5,20220727193054
881,881,1.아고다는 호텔+항공권 결합 상품을 살때 항공권 취소가 되는지 알 수 없다. 2.이메일로 요청하지 말것(답변이 48시간까지 걸려도 아고다 상담에서는 아무 문제 없음) 3.ARS로 항공 고객센터로 전화하면 자동으로 끊어버림 4.포기하지 말고 호텔 고객센터에 전화를 해서 항공 고객센터로 연결해 달라고 해야함 ☆☆☆5.운좋게 항공 고객센터로 전화가 닿았을때 정중한 태도로 취소 요청을 하면 취소가 불가능함 '지금 당장 항공권 취소해줘 무조건 빨리 ㅇㅇ항공사에 환불 요청해서 수수료 떼고 환불 금액 내놔' 정도로 싸가지 없게 말할 것 상담사에게 정중하게 취소 요청을 하면 업무 처리를 안해줌 왜 취소 요청을 누락 했냐고 따지면 고객은 취소 요청을 넣은 적도 없다고 화내는 아고다 상담사를 만나게 됨 아고다의 항공 상담은 클레임시 전문처리부서가 없고 그들의 상급자는 한국인이 아니라 외국인이며 고객에게 영어 잘하냐 물어봄 ㅋㅋ,1,20220727112456
882,882,일단 정확하고 가격 괜찮은것 같습니다.,5,20220727053838
883,883,굳,5,20220726235021
884,884,예약관리들어가려니 문제생겼다고 왜안들어가짐? 저만그런건가요?,1,20220726234639
885,885,나의 예약 들어갈때 계속 에러가 뜹니다... 확인부탁드립니다,3,20220726233350
886,886,국내여행에서 아고다로 호텔 예약했는데 취소하려고 진행해보니 부킹닷컴이라는 중간 관리자가 취소를 진행하네요. 일을 두번에 걸쳐서 하니 진행과정이 느리고 이러면 차라리 국내여행은 부킹닷컴에서 예약해야겠어요. 취소도 아고다 자체가 아니니 호텔측에서는 전화를 받은적이 없다고 나오고 부킹닷컴에 전화해봤자 해결이 안되니. 다이렉트로 이제는 국내여행은 부킹닷컴으로 예약하겠습니다,1,20220726153918
887,887,굿굿,5,20220726145621
888,888,최고예요,5,20220726131441
889,889,굿,5,20220726121828
890,890,결제수단이 다양했으면 좋겠습니다.,3,20220726111851
891,891,저렴하게 좋은 숙소 구한것 같아요 제발 실물미인이길~~^^;;♡,4,20220726003702
892,892,실시간 가격대비 최적의 숙소 제공,5,20220725232712
893,893,플레이스토어랑 갤럭시스토어랑 버젼이 다르던데 멀 설치 해야 되나요 갤럭시 스터어는7월 25일 업데이트던데 플레이스토어는 7월 17일이 마지막 업데이트고 둘다 버젼은 같고 업데이트 날짜는 다른대 어딜껄 설치해서 사용해야 되나요 ?,5,20220725223914
894,894,좋아요!!!,5,20220725213743
895,895,저렴해요,5,20220725200356
896,896,"진짜 최악의 어플입니다. 예약하기 후 실수로 중복 예약이 유도되고, 취소시 그냥 취소 수수로 100% 부과합니다. 그리고 상담원은 절대 통화가 되지 않습니다. 진짜 황당한 시스템입니다",1,20220725195642
897,897,개명해서 이름을 바꾸려는데 어플로 바꿀려고 해도 찾을 수가 없어요 카드사용자도 개명된 이름인데도요 개인정보 변경하는것도 쉽게 바뀔수 있게 해주었으면 좋겠어요,2,20220725193152
898,898,사용하지마세요 예약하고 같더니 방이 없어 고객센터에 전화했으나 15분안내받고 40분동안 연결안되어 전화기 집어던짐ㅠ 메일보냈으나 연락안됨ㅠ 현재 소보원에 신고했으나 뒷목잡고 쓰러질듯요,1,20220725131030
899,899,쉬운 예약 그러나 투숙하는 호텔에 객실중 퀄리티가 상대적으로 떨어지는 객실을 배정하는듯한 느낌은 저만 느끼는 걸까요??,4,20220725123726
900,900,조아조아노ㅗ,5,20220725122728
901,901,good,5,20220725081934
902,902,메인에 투숙예정정보에는 뜨는데 예약관리 들어가면 아무것도 안뜨네요ㅠㅠ 혹시몰라 캡쳐는 해놨지만 제대로 된건지.. 불안..,1,20220725065710
903,903,좋아요,5,20220724234132
904,904,예약시스템이 편해요.,5,20220724103028
905,905,굿,5,20220723212417
906,906,호텔 예약하기 편해요,5,20220723114741
907,907,제일저렴함,5,20220722221638
908,908,코러나로 인해서 여행을 못가는 상황에서 본인들의 정책으로 환불이 불가능하다네요...더 이상 아고다 예약 하지 마세요...bad guys... bad policy,1,20220722210823
909,909,최저가라 종종,5,20220722134931
910,910,1.조식포함이라해놓고 조식미포함 2.결제금액이 표시와틀림 6만>7만 3.거실있는대형룸70%할인률 표시> 실제는 좁은방,1,20220722131153
911,911,좋아요~~^^*,5,20220721231312
912,912,최고,5,20220721205255
913,913,굿,5,20220721105106
914,914,good,5,20220721103153
915,915,어제 오늘 앱에서 모든 숙소링크 에러남,1,20220721005923
916,916,간편한 절차 좋아요,5,20220721002446
917,917,사용이 편리하게 예약취소도 간편합니다,5,20220720223806
918,918,좋은정보 편해요,5,20220720152606
919,919,예약된내용을 찾기가좀헷갈립니디,3,20220720081105
920,920,빠르고 활인율 좋아요,5,20220719224222
921,921,저렴하게 잘 예매했어요~~,5,20220719212605
922,922,예약 진행후 변경 및 취소시 고객센타 연락안받습니다 이메일도 답변안합니다 아고다 이용하지 마세요,1,20220718214307
923,923,다 좋아요~!,5,20220718201654
924,924,변하고 좋아요~,5,20220718152508
925,925,아주 좋아요,4,20220718151727
926,926,good,5,20220718133441
927,927,늘 여행의 시작은 아고다에서~,5,20220718131956
928,928,국내외 숙박 예약은 vip등급 이상이 되면 아고다가 거의 저렴,5,20220718122938
929,929,Good app for trip,5,20220718020241
930,930,굿,5,20220717213208
931,931,편하고좋아요~,5,20220717123221
932,932,easy to researve,5,20220716205856
933,933,ㅇㄱㄴㄱ디시,5,20220716181956
934,934,구웃 겁나 쌈,5,20220716134135
935,935,"너무 화가나서 리뷰라는걸 써보네요. 진짜 최악입니다. 코로나 대비 보험 가입했고 에어텔 패키지로 예약했습니다. 귀국 당일 일행이 코로나 확진되어 호텔 연장 및 코로나 보험 지급 내용, 당일 비행기 문제 등으로 문의하려고 고객센터 전화했습니다. 한시가 급한데 고객센터 2시간만에 연결되었고 담당부서에 전달하겠다고해서 1시간을 기다렸습니다. 연락이 없어 다시 1시간을 기다려 연결되었는데 또 기다리라고만 하네요? 바로 담당부서를 연결해주거나 해야되는거 아닌가싶네요. 다시는 이용하지 않을 생각입니다. 저렴하지도 않았는데 대처도 별로고 이정도로 대응이 쓰레기인 고객센터는 처음봤습니다. 쓰지마세요 아고다. 오늘부로 손절입니다. 아직도 연락 기다리고 있으니 빠른 연락 바랍니다. 퇴근시간이라고 연락 안 줄까봐 걱정이네요 ㅎㅎ 심지어 항공사 문제로 취소되었는데 환불도 6개월이상 걸린대요^^ xcover 보험은 자기들은 모른대요^^",1,20220716100017
936,936,매우 착한 숙박비 입니다,3,20220716080426
937,937,전산착오 책임을 사용자한테 부여하고 요금청구하는 아주 불친절함,1,20220716013606
938,938,가성비 좋고 주위 관광지 가깝고 다녀오신 분들 평들도 괜찮아서 예약합니다 다녀와서 또 리뷰 올리겠습니다,5,20220715180349
939,939,어플 실행하면 로딩조금 되다가 팅겨버리는데 이유가뭘까요?ㅠ,5,20220715085404
940,940,너무 간편하고 항상 좋은가격의 숙소를 추천해주세요,5,20220715043135
941,941,애용하고있습니다,5,20220714235250
942,942,good,5,20220714200307
943,943,너무 좋음,5,20220714185113
944,944,예약 사이트에서 언제까지 예약취소 무료라고 해서 예약하고 그 기간안에 취소했는데 결제 후 부분취소라고 바우처에 써있었다고 10달러 정도만 환불해 준다고 해서 아고다 고객센터에 항의 중. 심지어 항의하는 중에도 아고다 사이트에는 예약취소 무료라는 문구가 쓰여있다. 단순 실수였습니다라고 아고다 측에서 사과하고 환불받을 줄 알았는데 전화도 잘 안되는 상황에서 메일로 내가 제대로 확인 안했다는 듯이 답변이 와서 황당하다. 예약하면서 캡쳐해놨지에 망정이지 그냥 내 실수로 제대로 안 읽고 예약한게 될뻔했다. 아직도 환불은 못받고 있다. 웃긴건 지금도 무료취소가 가능하다고 사이트에 나와있는데... 이걸 사기 및 기망이라고 해야하나?,1,20220714112102
945,945,할인 필요없음,1,20220714074300
946,946,good,5,20220714002808
947,947,조아요 싸고,5,20220714002552
948,948,굿굿굿 아고다쵝오!!!!,5,20220713223446
949,949,엄청 좋아요,5,20220713182328
950,950,좋아하는 앱,4,20220713135038
951,951,최고,5,20220713003638
952,952,좋아요,5,20220713000832
953,953,할인이 되서 너무 좋아요,5,20220712132258
954,954,최고의 서비스,4,20220711233226
955,955,늘 믿고 선택하는 아고다♡,5,20220711203900
956,956,아고다에서 결제한적도없는데 오늘아침에 갑자기 16만원빠져나갔다고 은행에서알람왔는데 돈 돌려주세요;;전화도 안돼고 뭐하자는겁니까,1,20220711122440
957,957,굿 기대됩니다,5,20220711105404
958,958,굿,5,20220711015022
959,959,조아요,5,20220711014217
960,960,예약이 편하고 혜택이 많습니다,5,20220710215808
961,961,사용하기 간단하고 편리해요,5,20220710155852
962,962,아고다 쓰레기네요 vip찍었는데 검색 계속 하다보니까 값이 오르네요 ㅡㅡ 값이 올랐다고 이러는거 아닙니다. 설마 양심 어따팔아먹은건지 인터넷 사용내역 쿠키 지우고 나니까 다시 정상가로 나오네요 진짜 양아치네요 다른 사이트 찾아봐야겠습니다.,1,20220709213821
963,963,만족스럽게 잘 이용했습니다,5,20220708190936
964,964,좋아요,5,20220708182531
965,965,"완전 거지같음. 네이버페이로 결제했는데 예약번호가 없음. 예약번호가 없어서 고객센터랑 통화자체가 안되고, 변경이나 취소 자체를 못함. 쌍욕나옴",1,20220708161827
966,966,다른어플에서는 없던 숙소도 나와서 좋네요,5,20220708142611
967,967,봉사료 수수료도 표기금액에 같이 나왔으면 좋겠어요,2,20220708132248
968,968,저령하고 좋은숙소 좋아요,5,20220708011822
969,969,잘 이용하고있습니다,5,20220707230718
970,970,굿,5,20220707204246
971,971,늘 아고다에서 예약합니다 편리하고 결재시스템이 무엇보다 맘에 들어요,4,20220707173016
972,972,사용이 폄함,5,20220707151429
973,973,코로나 시기임에도 취소 안해주고 아고다캐시로 돌려주었으며 심지어 앱에선 1년안에 캐시 다쓰지 못하면 소멸되게 만들어서 코로나 3년 가는 바람에 어디 가지도 못하고 돈 다 날리게 한 외국계 기업 아고다.. 다신 이용 안한다.,1,20220707142952
974,974,굿,5,20220707124601
975,975,좋아요,5,20220707084407
976,976,"이용하지 마세요. 손님이 날짜를 잘못 부킹 해서 취소 요청 해서 호텔쪽에 제 돈을 낼름 당했는데, 아고다는 그걸 해결한 능력도 운영도 부실합니다. 아무런 대책도 없고요. 실수로 날짜 잘못 입력해서 부킹 취소 요청 하면, 아고다측은 취소가 안된데요. 이게 끝입니다.",1,20220707071532
977,977,굿,5,20220707020708
978,978,변경 취소 절대 안 할 자신 있는 사람만 이용하시길 새벽2시에도 통화량이 많다며 단한번도 고객센터랑 연결안됨 참고로 하루종일 20통 이상 대기시간만 30분이상 시도했는데 통화못함,1,20220707013603
979,979,쿠폰적용이 안됨,4,20220706221425
980,980,좋음,4,20220706195844
981,981,좋아요~^^,5,20220706184415
982,982,좋아요,5,20220706182820
983,983,해외 리조트 호텔 검색이 잘된다.좋음.,5,20220706142841
984,984,감사합니다 마지막 추억 잘 쌓고 갑니다..ㅠ,5,20220706112923
985,985,good,5,20220706092843
986,986,아주좋습니다 편리합니다,5,20220705215855
987,987,잘 사용하고 있습니다,5,20220705212618
988,988,금액이 저렴해서 자주 사용하는데 이용할때마다 불편해요 관심숙소나 장바구니도 누르는 곳이 활성화 됐다가 갑자기 화면내에서 없어져서 어떻게 들어가야 하나 검색해서 공부해야되고 할인쿠폰이 있어도 사용을 못해요. 결제 창에서 쿠폰 선택이나 할인코드 입력창이 없어서 얘를 어떻게 써야 하는지 아주 답답해 미치겠습니다. 문의를 하고 싶어도 챗봇은 예약관련문의만 가능하고 상담원과 상담을 할 수 없으니 답답함만 커집니다,2,20220705194505
989,989,price best,5,20220705180048
990,990,예약번호도 안맞고 취소도 안되고. 통화도안되고. 이건 대체 무슨 사이트인지....,1,20220705162257
991,991,"아고다로 예약, 결제 후 확정서까지 받았습니다만 5일 뒤에 갑자기 숙박호텔에서 안된다는 이유로 반려되었습니다. 전날에 확인하고 진짜 곤혹스러웠습니다.",1,20220705154608
992,992,아고다 쵝오예요,5,20220705011833
993,993,아고다 숙소 주소 길게 누르면 바로 복사하기가 됐던것 같은데 갑자기 안되네요 ㅜ,5,20220704203856
994,994,정말 어이가 없어서.. 가장 저렴한 룸 이라며 16분 후 마감한다며 시계 숫자까지 내려가게 하면서 그딴식으로 유인을 하고선 카드계산 마치고 예약확인 할려구 봤더니 28000원 정도가 더 저렴한 가격으로 설정되어 있어서 카드 취소 할려고 했더니 환불이 안된다네요!!! 참나..!직전취소도 않되고 눈가리고 아웅하는 식으로 진짜 깜놀랐네!눈가리고 아웅거리는 꼼수가 짜증나네 이 게시글 삭제하면 법적대응 하겠음!,1,20220704153416
995,995,굿,5,20220704142940
996,996,저렴한숙소를 한번에 비교해줘 최고네요,5,20220704092627
997,997,감사합니다,5,20220703203235
998,998,가장 많은 숙소. 보유 특히 무료취소가 가능해서 좋아요,5,20220703133852
999,999,싸다!,5,20220703104939
1000,1000,cannot enter the card number,2,20220702215408
1001,1001,7월 2일 오전 12시 20분쯤에 숙소 예약했는데 7월 1일부터 2일까지 숙박한다고 예약되어 있었습니다. 아고다 때문에 16만원 날렸어요. 환불 부탁드립니다.,1,20220702192647
1002,1002,good,5,20220702142859
1003,1003,관심숙수가 안보여요,3,20220702111932
1004,1004,좋아요,5,20220701165823
1005,1005,지인에게 적극. 추천합니다,5,20220701112254
1006,1006,굿,5,20220630233331
1007,1007,좋아요,5,20220630213222
1008,1008,예약 취소하려고 예약관리 들어가면 기술적오류라서 무조건 전화로 취소해야하는데 전화도 20분 넘게 걸리더니 받지도 않네요,1,20220630195314
1009,1009,결제 처리가 지연 자주되요,3,20220630150613
1010,1010,아고다 이용해서 여러권의 숙박시설을 예약했고 다 가격이랑 시설도 만족스럽스럽습니다,5,20220630105634
1011,1011,good,5,20220630022739
1012,1012,아고다에서 호텔 검색과 구글지도에서 호텔찾아서 아고다로 들어온것과 가격이 디름,4,20220630003917
1013,1013,방금예약했는데 당일이라고 취소안된다고하는거 ㄹㅇ 개열받네 ㅋㅋ,1,20220629231649
1014,1014,굿,5,20220629230141
1015,1015,조아요,5,20220629224319
1016,1016,저렴하거 구입잘했 습니다,4,20220629162917
1017,1017,좋아요,5,20220629154755
1018,1018,할인자주함,5,20220629131703
1019,1019,리워드 어떻게되는지 모르겠네요,4,20220629103809
1020,1020,빠르고 간편해서 항상 이용합니다😄,5,20220628223259
1021,1021,가격이 저렴하네요,5,20220628220543
1022,1022,굿,5,20220628202357
1023,1023,"Always, easy booking for your travel.",5,20220628095813
1024,1024,일단 다른 여행애포다 가격이 착하네요.,5,20220627115727
1025,1025,여러곳 둘러봐도 결론은 아고다. 그런데 추가10%쿠폰은 왜 적용이 안될까?,5,20220627023000
1026,1026,서비스는 괜찮은데 앱이 너무 후졌음. 카드번호도 입력안됨.,3,20220627012349
1027,1027,가장 저렴해요,5,20220626232054
1028,1028,"항공권, 호텔 예약 시 이 어플만큼 신뢰가는것 없습니다. 코로나로 해외에서 격리하게되서 일주일만에 성수기 귀국 비행기표를 예매했어야했는데, 다른 사이트들은 값싼 유령티켓들로 어그로만 끌었지만 아고다는 실속있고 저렴한 진짜 티켓을 팔았습니다. 덕분에 집에 무사히 갈수있었고, 호텔도 믿을 만한 어플 중 아고다가 가장 저렴합니다. 진짜 감사합니다.",5,20220626212626
1029,1029,할인 항상 젛아요,5,20220626192842
1030,1030,They often have a very kind time event .,5,20220626171342
1031,1031,너무 편해요,5,20220626163904
1032,1032,지웠다가 오랫만에 쓰는건데 예전보다 한국사람 스타일에 맞춰 많이 변경됐네요.,4,20220626163543
1033,1033,비교사이트중 제일편한듯합니다,5,20220626154508
1034,1034,굿,5,20220625160347
1035,1035,예약취소시 통화도 안되고 진행결과도 전혀 알길이 없습니다,1,20220625102103
1036,1036,"방 사진 각도로 사기 치는 수준 호텔이 아니고, 고시원에다 창문 없는 숙소가 모텔보다 비쌈 (이름만 호텔붙어있음) 곰팡이 냄새 남 화장실이랑 방이 물아일체 최악 오브 최악 방 사진 사실적으로 보이게 사진 표준을 만들필 요가 있음.",1,20220625001751
1037,1037,좋아요,5,20220624195140
1038,1038,대부분 최저가,5,20220624152448
1039,1039,결제하기 누르기전 가격과 결제화면 넘어가서 가격이 다름. 사기꾼 새끼들,1,20220624140032
1040,1040,예약 편하고 깔끔 저렴합니다.,5,20220623182240
1041,1041,탈퇴방법알려주세요,1,20220623115245
1042,1042,제루 좋아요,5,20220623112135
1043,1043,카드번호 입력시 숫자패드가 안 나타납니다.,4,20220623080337
1044,1044,예약편리해요♡,5,20220623033545
1045,1045,버벅거리고 느려요,3,20220623002210
1046,1046,최고의 숙소를 예약할수 있는 아고다,5,20220622222645
1047,1047,좋아요,4,20220622192600
1048,1048,다른 호텔예약어플에 비해훨씬 저렴하게 방 구할수 있어요 근데 결제최종금액이 생각보다 비싸서 다시 창나갔다가 들어가니까 반값으로 다시 측정된건 제가 아직 어플이 미숙한 탓인지 좀 이상하네요 어쨌든 좋습니다,5,20220622175937
