date,content,score,at
80,여기어때 동대구 리더스 모텔 예약을 했습니다 이미 결제가 다 되고 2일전 예약이 된 상황이고 새벽 4시에 잠만 자기위해 들어갔는데 폰 충전중 부재중 전화 2통을 와있는데 일방적 취소 했습니다. 어플은 취소 안내나 전화안내도 없었고 모텔측은 어플 내에서 안내전화나 문자전송했다고 했습니다만 받은 내역 일절 없고 그 자리에서 모탤 측 인정 했습니다. 지금 이시간 글 쓰는 내에도 안내 일절 없습니다. 장난합니까?? 문자전송 오후 5시에 왔습니다. 인증 캡쳐내역있고 현장에서 직원분이 어플측으로 연랃한다 했습니다. 조취내역 좀 안내 바랍니다. 새벽 겨울 영하 내에서 돌아다니게 해서 참 어이 없습니다.,1,20221218045341
81,자주이용하는 어풀인데 할인도 좋고^^넘편안하게 이용하네요,5,20221217191530
82,"포인트취득시 보험약관처럼 깨알같은내용을 적어놓고 취소때는 왜 그 깨알같은 안내도 없고 취소가능하게 해놔서 쿠폰도 사라지고 포인트도 사라졌는데 어쩔수없다는데니 참나 안내부족아닌가요? 상담전화는 몇십분이나 했는데 확인까지 이틀이나 걸린다고 하면서 엄포를 놓으면서 포인트 쿠폰은 다시 복구도 안되고 빛의속도로 사라졌다고 하네요. 다른구매건으로 사용하려다 기존 쿠폰도 사라지고 포인트도 사라지고 맘만 상하네요. 아이와 놀러다니고 유용하게 사용해야지 했는데 이번건만 구매하고 다신 이용을 안해야 겠어요. 그리고 꼭 포인트취득시 ""꼭 확인하세요""는 왜 클릭해야 볼 수있게 해놓고 광고 하단 제일 밑에 쉼겨놓았나요? 제돈주고 살라면 네이버나 인터파크에서 사지 조금이라 도 할인혜택받을려고 어플이용한건데 안내도 부실하고 혜택도 별로네요.",1,20221217183447
83,좋아요,5,20221217134627
84,너무 빠르고 좋아요,5,20221217105856
85,"예약 당일 교통사고로 당일 취소 하려고 문의했으나 규정상 무슨일이 있어도 당일 취소는 환불이 안된다고 규정이 그렇다고 함. 사고접수 번호, 사진, 증거자료도 말했으나 그런것고 소용이 없음. 그냥 쌩양아치 어플 규정임.",1,20221217102217
86,너무좋아서 다음에도 또 또,5,20221216182249
87,10월11일에 예약한 12월 24일 숙박건을 2달이상 지난 12월 16일 현재 이제서야 오류였다며 취소하게 만들고 다시 들어가보니 두배가까이 가격이 되어 있고 어처구니가 없습니다 그냥 이제 확인해보니 예약가가 너무 저렴했었다고 사기좀 치겠다고 하세요 ㅋㅋㅋㅋ 다른고객도 똑같은 상황이라고말씀하시던데 그걸 안다고 내가 덜 괴로운게 아니예요 일주일남았는데 무슨수로 구하라는건지 쿠폰 발급도 늦어지네요 언제일지 알수가 없다네요 정말 훌륭하십니다,1,20221216162343
88,5시입실인데 5시 취소안되는게 말이되니? 그럼 입실 10분 전에 시켜줌? 진짜 사칙 운운하면서 안된다고 딱 잡아떼는 거 역겨움. 방에 들어가지도 못하는데 취소도 안된대 사장이 취소해주라해도 안된대 ㅁㅊ,1,20221215182321
89,고작 2만원 해쳐먹을라고 정당한 취소요구에도 이악물고 규정 징징대면서 푼돈 뜯어먹을라고 발악하는 양아치 새끼들,1,20221215182038
90,제가 이번에 2022년 12월17일 부산광안리 불꽃 축제 갈려고 12월2일날에 광안리 투헤븐 호텔 예약을 했는데 가격이 26만원 이미 결제 된상태이고 그리고 예약취소 불가능이다고 하길레 17일 3일 앞당겨두고 어플을 투헤븐 숙박 객실 보니깐 21만원이라고 하고 고객센터 전화해봤지만 변경불가능 하고 취소불가능하고 제가 5만원 손해 보고 광안리 불꽃축보러갑니다 그뒤로 이어플 안씁니다 완전히 바가지 씌웠네요ㅡㅡ,1,20221215160706
91,굿,5,20221214205045
92,좋아요,5,20221214194116
93,외국인이지만 사용하기 쉬어서 좋습니다,5,20221214163042
94,"해외호텔 최저가 보장 써있지만 최저가 아님.(모든 호텔인것처럼 아이콘에 적어두고 '일부만'이라고 답변) 박당 20만원대 호텔 환불 불가가격이 호텔스o컴 보다 4만원 비싸고, 심지어 타회사의 무료취소 가격보다도 비쌈. 해결해준것 없음.",1,20221214121837
95,이용하기 편해용,5,20221214110256
96,좋아요,4,20221214104857
97,믿고 가볼께요,5,20221213214010
98,좋아요 ㅎ,4,20221213155151
99,편해요,5,20221213145019
100,처리속도가 빠릅니다,5,20221213133235
101,검색하기 좋으네요.,5,20221212205200
102,몇가지 여행어플을 갖고있지만 여기어때를 자주 사용하고 있습니다~~~^^,5,20221212141430
103,안됨,1,20221212101346
104,너무 쉽게 숙소를 저렴한 가겍에 구입할 수 있어 좋았어요^~^,5,20221212085845
105,"예전에 한번 쓰고 근 2년만에 다시 쓰는데 변함없이 서비스 엉망. 휴대폰인증은 계속 오류에 고쳐지지 않는 앱 때문에 예약확인 및 취소도 못함. 2년전 오류를 지금까지 안고침. 전날 밤에 취소하려고 했으나 해당 오류로 취소 못했는데 고객센터는 어제 연락 못줬으니 취소 안된다고만 함. 그럼 휴대폰 인증을 고치던가요. 이건 무슨 이용자 잘못 식으로만 둘러대니. 저처럼 인증 못해 피해 입은 분들 많은데 대답은 그저 형식적인 매크로식 답변. 앱을 인증조차 안되게 거지같이 만들어놓고 소비자 탓 식으로 할거면 애당초 1일전 100%취소 규정을 없애시지. 이용자를 호구로 아나. 그냥 탈퇴 삭제하고 앞으로 야놀자 쓰는게 답. 고객센터분들 고생하시는건 알지만 회사 자체에 실망입니다. 해당 이야기는 너무 어이없어서 유튜브에 제보함, 다른 숙박 앱 추천함",1,20221211212139
106,굿,5,20221211140034
107,빠른정보 좋은숙소에감사^^,5,20221211112707
108,많이 고맙습니다..덕분에 얼어 죽을 뻔 했는데 무사히 잘 왔습니다..,5,20221211014529
109,최악어플임..고객을 호구로 생각하고 고객에게 불리한 모든조건을 갖춘앱입니다,1,20221210081636
110,여기어때 자주 이용하는 사용자로써 vip고객 선정됐다고 문자왔을 때 별로 신경 안썼는데 이번 결제만되고 예약안되는 문제 때 연락 하루종일.안되고 연락처 남겨놔도 3일뒤에 연락주더니 vip그런거 없다고 스팸이라 그러더라구요 ㅋㅋㅋㅋ 그래서 제가 친절히 홈페이지 이용문의 탭에 나와있다고 알려줬음 그러니까 뭐 특별한 혜택이 있는건 아니고 그냥 상담했던 상담사랑 다시 상담 할 수 있는 혜택이라네여 ㅋㅋㅋ 그게 vip임? 그냥 아무데나 상담해도 상담했던 상담사랑 다시 상담하고 싶다하면 해줄거같은데 전담 상담사 배정돼서 좀 더 빠르고 편하게 상담 할 수 있다는 그 vip기능 좀 빼주세요 제 시간에 예약 못하고 다른숙소 돈 더주고 예약하고 5000포인트 보상받는 갓 숙박어플 추천합니다,1,20221210065322
111,최고,5,20221210043709
112,엉망진창..업체랑 소통도 안되고..강제 취소하고..힘도 없고...모든건 소비자 탓이고..광고는 엄청하면서...실속은 하나도 없는...다른 앱 까세요.,1,20221210012407
113,예약되니~마음편하네요~^^,4,20221209170218
114,조아요.,5,20221209162024
115,좋아요,5,20221209153014
116,너무 도움이 잘되었어요 최고입니다 저같이 여행 안 다녀본 사람으로썬 도움이 최고인것같아요,4,20221209132250
117,"고객센터가 거지같은건지, 여기어때 자체가 거지같은건지 앞으로는 안쓰렵니다ㅡㅡ 어플로 12월6일에 12월7~8일 숙박 예약했는데, 예약1건 표시는 되있고, 예약내역은 없다고 표기되서 12시부터 14시반까지 콜센터 전화 50번넘게 했는데, 받기는커녕 신호가다 끊어지고 연결중이라면서 끊어지고, 번호 남기래서 번호남겼더니 전화는 안오고 9일에 죄송하다고 상담톡오네요ㅡㅡ 문의가 많고 고객들이 많아서 연결이 힘든거 알겠는데, 댓글들이나 인터넷 검색해보니깐 하루이틀 문제가 아닌거같은데 직원을 더뽑던지 방칙을 바꾸세요. 예약 결제까지는 빠르길래 좋네 이러고있다가 어플에 예약내역 뜰때까지 몇시간을 머리아프고 짜증났는지 모르겠음. 콜센터 최석현씨인가 뭔가 지금 놀리려고 사과 카톡 보낸거죠?",1,20221209120106
118,😀,5,20221209104041
119,너무편하구 좋아요~~,5,20221209093701
120,잘 이용해볼게요,5,20221208232142
121,좋아요,5,20221208195805
